x y z
-4.470047 -51.176849 16.24925
-12.473749 -58.751583 17.777334
-7.035356 -56.709332 28.583538
-11.328594 -67.266327 30.604441
-4.251315 -35.060055 35.353378
-1.961201 -16.645609 38.117424
-6.212032 -56.049332 43.78801
36.578056 -44.969948 -20.099958
28.75256 -29.284445 -19.041162
27.893801 -54.509193 -6.65254
26.968817 -76.597572 -8.843635
16.13768 -34.950253 -11.060645
44.183487 -78.08374 -7.159396
9.591049 -72.626122 -0.562297
12.756442 -57.323013 -2.648696
4.932072 -86.323502 -8.861725
27.043974 -94.969391 -8.524907
20.591213 -45.427429 -2.151573
45.284286 -66.530724 7.717509
15.434484 -92.140121 3.738481
33.278214 -85.834274 3.476619
15.739271 -76.873535 8.994791
24.597887 -61.70702 6.16303
19.042845 -96.028419 13.042678
41.446651 -77.769455 13.268344
10.968811 -87.278549 23.05579
13.321805 -74.190918 26.295815
26.895397 -81.402046 22.868483
35.057796 -75.090401 24.770372
21.755262 -81.107346 42.038502
52.04953 -11.220455 5.03144
61.522564 -22.93396 0.945537
35.100174 -20.445425 10.968425
37.885098 -8.429482 16.715733
59.378738 -27.970808 12.962466
57.069931 -39.458176 14.359453
40.848309 -31.43091 20.159227
57.474003 -0.58413 11.240343
55.994991 -14.795725 16.694643
57.464241 -6.955521 22.667198
56.398476 -15.643573 36.462971
45.545921 -8.116885 31.123123
49.321339 -13.606296 48.655006
43.026657 -10.956948 45.258808
47.39555 -26.053984 51.909145
7.572683 -9.656604 50.470734
38.351421 -25.708906 53.114136
33.3759 -41.407196 58.659271
33.98941 -34.015392 59.294006
36.32444 -21.478722 60.775261
11.218374 -40.345261 63.025326
5.705516 -24.308275 63.936165
23.506533 -29.609463 62.532085
22.817785 -35.383541 65.307068
20.222742 -24.992779 63.555328
15.521094 -14.005013 68.952515
12.200982 -39.739784 74.846848
9.63717 -32.631371 67.800697
46.660461 -54.428165 -11.467358
56.201603 -55.225075 0.148278
48.463707 -56.759048 12.809569
33.65749 -66.01133 40.099426
47.933674 -36.670082 45.760323
52.221214 -26.214546 42.608681
26.104351 -66.603493 41.614204
37.025963 -42.77969 42.854992
38.946148 -32.671036 44.691498
17.118698 -68.352623 54.042423
31.92738 -49.633251 49.541855
25.499487 -56.728161 58.075855
8.269809 -55.380363 59.469555
19.41917 -48.80629 66.166046
35.065742 -4.740457 48.840862
23.713259 6.476185 56.991673
23.341293 -9.913607 60.812492
51.179924 7.277532 25.386492
54.22068 -47.326225 11.101133
61.826561 -37.223801 24.789101
52.540047 -30.956694 27.895683
60.295891 -21.18519 26.283361
60.579327 -30.138113 39.175823
48.925926 2.344159 39.025131
38.883163 3.342772 -12.783812
37.925209 -9.714503 -5.581309
32.876556 25.063381 8.229265
35.371243 4.600895 8.793532
51.058926 4.006956 3.127839
52.173668 13.491367 14.784299
7.668365 6.175823 40.313435
6.616827 -14.071768 41.229397
11.74634 -32.954361 41.991177
11.36213 -33.629211 50.236015
5.568295 -0.586525 62.272812
15.10471 5.059785 66.887711
12.459042 24.136803 -22.356894
26.849476 22.754293 -21.134949
3.445235 24.067074 -22.713129
10.20595 49.268051 -22.922335
41.782001 -1.509507 -43.970367
26.878183 15.185359 -35.31979
24.732347 -10.39896 -34.395592
53.675697 -21.078236 -30.227022
43.126865 -19.340549 -24.058123
46.633556 7.83476 -15.416389
55.728664 -42.081913 38.103004
47.238514 -47.921165 45.598339
38.789833 -56.080616 44.659168
59.860489 -37.386765 -14.097672
30.566917 21.784428 -6.804451
30.886868 43.540176 -12.805223
20.490438 59.735477 -6.55177
40.975311 51.431461 -4.619966
27.716555 53.549107 6.686443
41.273903 42.03738 11.059932
44.020111 30.431042 19.730944
33.549065 42.832485 24.443657
25.421518 49.13802 25.546211
40.191528 15.678203 28.921337
37.076569 30.710155 35.990498
41.615448 15.068964 43.752079
31.404011 14.397256 52.306152
14.300598 -67.284958 35.606621
6.820723 -65.247437 49.873203
6.360968 -27.199318 28.142513
3.329777 -4.423426 31.830589
9.938755 27.815653 28.994438
6.101648 17.284462 52.251694
53.733383 -47.075859 25.428801
51.095951 -55.754093 25.164513
45.71656 -71.570755 27.398085
44.701492 -65.902534 38.770653
51.203186 -55.529408 39.739906
49.103397 9.551629 -28.730198
63.891594 -11.843719 -17.934479
53.000065 -4.830855 -12.556301
48.296177 -22.987106 -7.194806
61.56604 -33.272781 -2.593527
48.540218 -35.333179 3.303046
44.125145 29.833973 -13.964577
51.532467 33.305302 -2.993673
53.655163 26.308886 10.656615
5.984739 37.88966 -11.039564
6.351414 65.803192 -4.427718
8.026621 43.561344 8.167227
15.874015 62.077457 17.427542
6.689953 53.159477 19.909361
4.49846 20.89254 22.472702
15.843946 45.396797 40.812889
5.659822 36.987167 42.603062
24.262747 26.368719 42.915092
14.344095 23.077682 58.117329
10.322466 -52.333378 7.626462
18.237202 -56.869373 21.423264
6.040581 -54.722401 24.332798
5.628671 -35.20113 35.830479
6.302241 -58.436234 38.086418
7.540659 -48.870689 45.906788
