x y z
8.796988 -14.672116 40.84988
15.107141 -35.241474 43.393032
5.320886 2.672148 64.231728
56.20647 -41.678307 37.512562
40.667236 43.777348 10.138256
27.688148 46.728577 24.090408
30.566917 21.784428 -6.804451
32.660843 25.766859 7.367824
9.938755 27.815653 28.994438
12.084923 37.034817 -20.311821
26.997641 24.979893 -20.469086
4.747941 34.319889 -15.154694
13.513433 65.274475 -6.868566
26.521635 12.579737 -39.388168
47.885136 -14.071697 -35.038963
23.999733 -14.42292 -32.04509
37.799271 -35.892357 -22.600992
35.57333 -61.666935 43.595882
45.139748 -36.733879 44.16518
24.112482 6.445409 55.353405
50.170124 8.321186 19.118303
43.303303 24.388138 24.889708
2.839364 -2.907814 32.457447
62.309505 -14.359612 -20.105185
58.545341 -45.563271 -9.766448
46.742302 -60.946365 41.833305
46.713299 -46.152721 45.512409
38.888546 30.028988 35.125835
41.09058 14.501571 46.419609
34.52351 48.649624 -13.13662
26.616959 54.410938 4.362158
5.582221 25.84903 55.844688
22.843103 22.893797 51.686806
13.954573 -66.272606 34.365818
6.803909 -56.988235 46.219299
3.940186 -24.046303 29.221872
51.923405 -53.521362 28.672989
28.06945 26.412346 42.414314
9.054237 -51.358391 28.460201
8.071724 43.855644 5.270875
4.949477 27.177254 18.180296
6.183364 59.09766 21.29496
60.321278 -29.142015 -4.452772
47.519268 11.253084 -29.077494
14.922041 43.731777 43.245731
50.812038 29.660215 0.432749
45.560303 -71.418663 28.725525
13.461825 -54.232483 14.023576
29.252403 -36.724567 -12.159348
52.093075 -9.503284 -10.556683
49.356392 -33.937428 3.840913
54.22068 -47.326225 11.101133
57.273361 -40.820511 17.02294
