x y z
-5.428039 -85.60569 32.708439
-16.03974 -87.117386 30.0748
-23.270327 -81.269821 25.659546
-15.606978 -70.56575 29.795681
-28.966333 -73.424973 26.68045
-13.916336 -79.456116 34.05685
-17.005016 -83.181778 40.547794
-21.713139 -77.064796 39.250977
-12.06955 -74.482063 45.091743
-52.442661 1.409692 -3.471792
-56.863647 -7.394394 2.877627
-46.976318 -13.918232 0.178817
-54.22604 -19.210203 5.64867
-41.901161 -20.871504 2.892099
-62.255898 -32.920288 6.525435
-58.066147 -27.732458 10.067158
-35.823273 -8.786749 10.881227
-39.286526 -23.942719 9.780545
-35.014858 -20.326923 8.504476
-59.009663 -41.725391 10.0791
-42.891266 -31.233192 8.968575
-35.623856 -13.691566 17.528973
-48.373852 -35.437031 13.337044
-32.528637 -27.10218 18.208651
-41.863743 -14.684885 18.919121
-55.591389 -38.286736 16.503448
-48.476273 -14.530579 15.456069
-57.876068 -10.759331 11.393217
-40.244816 -36.823475 17.737301
-41.122631 -27.787216 19.729942
-57.300858 -1.090853 13.638766
-55.797939 -16.99972 16.890793
-47.080009 -39.20496 20.782644
-49.394615 -23.786535 18.385365
-64.194969 -11.930311 15.766342
-48.18763 -31.090816 20.354836
-58.713989 -19.670578 22.22522
-56.479855 -4.110415 18.723526
-64.188744 -10.743005 23.249828
-54.717529 -3.630066 26.719204
-56.246471 -9.579669 24.867308
-55.576683 3.980192 33.945934
-61.771454 -9.598176 31.676918
-53.957787 -6.067972 34.886436
-49.01318 -13.050382 30.407866
-55.62804 -11.332608 38.078423
-54.107933 -19.804609 37.308926
-50.302929 -24.716198 42.670208
-46.155888 -18.231951 39.048176
-44.000694 -13.727036 39.117882
-54.67765 -18.654926 46.373093
-7.48222 -10.045451 41.014057
-50.8158 -4.734184 47.762062
-44.763958 -28.958944 42.660721
-36.420788 -20.301317 39.256405
-8.950003 -9.176261 46.020061
-45.904491 -17.816271 49.288563
-48.106865 -26.265001 51.353226
-40.39603 -33.529793 46.885525
-40.496273 -13.22003 49.144264
-7.628785 -14.974733 48.199493
-36.51593 -23.010664 45.701252
-44.779995 -22.729708 58.302029
-36.751148 -38.289845 51.869358
-40.508217 -35.101147 58.346027
-39.192993 -17.15262 57.10577
-4.389426 -24.402996 52.609932
-37.246815 -29.164909 55.572868
-4.420367 -10.571574 57.691959
-9.13197 -38.271957 55.212086
-31.481167 -26.247574 52.070759
-31.2679 -38.098339 58.712616
-30.059721 -45.195709 60.415745
-28.919308 -12.327724 60.566216
-30.066214 -23.639341 64.373123
-31.308615 -31.897108 66.282127
-25.561747 -29.451044 54.209412
-21.714624 -10.173489 59.076485
-4.521031 -17.170286 65.255836
-23.642971 -14.300596 67.916405
-23.541857 -36.799332 64.919182
-9.274119 -8.138151 68.450691
-9.905818 -41.718349 66.274162
-21.815113 -46.45771 63.929523
-17.666349 -5.935473 66.836334
-3.230393 -29.782345 64.873093
-20.147461 -25.352217 63.170082
-20.814062 -31.463654 64.442093
-16.346909 -46.935825 68.674881
-16.662794 -14.502314 68.290581
-8.263337 -17.199862 72.920898
-16.767231 -36.933773 70.272285
-12.329369 -27.451454 69.692505
-13.369873 -32.982601 70.306992
-11.23079 -37.744144 75.410751
-5.693061 -35.689529 69.979996
-44.279331 -42.401848 -18.073654
-51.203266 -50.051674 -18.971972
-42.344837 -58.110012 -13.873338
-45.679882 -59.911148 -8.202279
-43.357029 -69.201569 -2.554369
-53.80423 -59.924694 -5.246314
-46.467136 -65.675491 1.952789
-53.875668 -61.38739 4.175738
-43.839642 -67.70813 8.415314
-47.0014 -62.273396 11.998966
-43.333511 -68.230515 15.293256
-41.98061 -74.78891 20.716484
-29.34111 -74.152527 36.686821
-24.086092 -69.885422 33.510128
-52.760471 -27.087675 37.784256
-26.898708 -66.393433 40.429417
-54.913105 -32.105133 42.06147
-48.490879 -31.432684 40.739475
-45.230556 -39.618431 43.67255
-15.781721 -72.13089 48.646614
-29.096769 -58.996014 47.199177
-20.246902 -67.225426 47.433952
-42.604382 -35.169193 42.387894
-23.932257 -64.23555 48.130703
-37.975071 -39.340279 45.410168
-33.437901 -46.682636 45.841179
-29.257059 -53.236572 48.110008
-27.008316 -57.909321 51.840401
-14.460093 -68.072006 54.848446
-32.994114 -50.308079 53.978569
-35.782082 -42.959824 53.111359
-27.601561 -55.059959 54.495686
-9.620703 -64.607979 56.579636
-20.384565 -63.693928 56.932178
-24.830427 -58.623573 57.821918
-6.141261 -53.956955 58.112095
-15.610517 -60.933647 61.053497
-29.44758 -53.82645 60.055004
-11.462791 -57.137272 60.485271
-23.634935 -55.108841 63.025845
-9.840159 -52.333485 66.76841
-17.665121 -53.34108 64.252182
-40.186661 -3.688009 48.667297
-28.602491 4.263786 56.351852
-32.901688 -7.228585 49.705254
-24.80604 -4.740956 51.999027
-20.829796 4.873338 60.660515
-55.624924 6.719661 23.729939
-43.688526 6.058636 24.814915
-45.197174 3.496939 30.737804
-48.202991 -0.130164 37.170982
-44.24522 0.270702 41.387035
-56.518646 -45.317989 23.139538
-48.462215 -36.39426 24.12734
-52.337193 -41.354279 24.827169
-58.126602 -25.508467 20.799438
-56.999413 -31.59914 24.239368
-56.657787 -36.996014 28.451855
-57.718483 -43.771965 30.596275
-58.615726 -19.365658 28.471945
-59.889519 -25.679495 31.798326
-60.625488 -30.741077 33.074703
-59.130417 -36.927059 35.275452
-50.989067 -55.967743 9.571945
-34.479706 5.643997 -14.433402
-38.582314 1.306621 -9.44963
-38.733669 -9.234059 -9.363355
-40.007648 3.844942 -0.247321
-33.35738 29.544178 -0.321281
-40.306534 -15.622352 -6.829987
-30.959778 19.451288 5.705769
-33.873371 26.082388 7.014664
-37.060661 0.607846 7.034814
-39.262016 -14.169181 2.482222
-31.572617 14.621558 11.440253
-39.563187 20.336998 6.9908
-36.499329 5.188704 11.453987
-45.044937 13.049331 1.285215
-42.207279 -2.088743 13.470746
-49.238178 5.186509 1.09059
-45.682453 -4.887144 9.70893
-54.04945 -1.233442 6.2121
-51.786072 9.399748 6.85317
-52.242649 6.402009 14.60265
-29.838123 43.258041 25.195982
-28.224752 36.218521 34.320946
-7.015931 14.08249 33.738644
-5.968615 1.787747 39.994244
-7.378243 -20.228828 40.059097
-6.619409 11.658582 43.434219
-10.984273 -31.676851 40.0714
-12.653956 -20.587082 40.179241
-12.400514 -40.70269 45.741592
-6.275264 1.230437 52.020348
-5.538685 -49.630562 52.736824
-12.374158 -32.404366 45.850525
-12.288624 -44.906605 51.359432
-8.494263 -48.44862 59.000996
-4.599646 -3.838817 62.714993
-13.258478 6.245498 65.953621
-11.086741 -1.068202 69.137589
-13.653107 19.138983 -24.183748
-21.354433 13.188332 -22.353239
-12.408304 28.085314 -19.284431
-23.004711 28.558001 -15.167025
-20.312469 42.731354 -16.992521
-7.90195 48.681473 -22.1877
-4.327 13.789858 -19.807934
-2.663193 35.308231 -23.505238
-14.540095 58.441368 -16.913015
-3.548896 15.42704 -10.436509
-10.074153 64.999283 -8.879414
-31.757074 -2.076375 -44.515629
-38.787777 -10.108659 -33.984772
-50.356674 -12.759021 -36.705296
-29.722513 10.889017 -39.429146
-30.726315 -8.687769 -32.794575
-46.325291 3.189133 -37.315807
-19.063215 -3.124945 -32.962402
-38.985626 -17.045103 -25.99934
-49.304535 -25.772383 -27.1707
-21.517845 -15.134236 -30.8209
-28.335436 7.236583 -29.430378
-43.478336 -29.038969 -21.298302
-45.881958 15.367632 -27.115543
-55.245316 -36.102753 -24.017752
-32.436863 -26.603367 -20.692263
-39.873001 8.14631 -23.100512
-43.853298 0.704292 -16.644251
-47.556717 3.318585 -10.57006
-55.470966 -47.668335 37.506317
-56.335155 -41.143101 40.565395
-48.594391 -52.051331 45.476501
-52.015903 -46.026115 44.980362
-32.324585 -62.928619 43.733944
-51.027493 -40.162239 46.323078
-36.363678 -57.719391 43.577675
-40.486256 -51.844078 45.087296
-44.985382 -45.40028 46.090824
-37.655529 -44.847157 41.049362
-32.324078 -50.963745 41.702423
-56.59774 -50.710758 -12.728387
-34.909843 3.272725 55.742992
-24.570814 9.123117 52.13549
-20.06625 16.263296 56.739517
-40.722515 49.286957 -5.663634
-37.716354 48.115486 10.117954
-45.215305 35.980007 8.093663
-28.242777 51.0098 13.588964
-52.033482 14.335737 12.108127
-43.493847 29.506411 16.633621
-36.615433 45.746552 18.251078
-39.890106 37.363331 16.685532
-47.568012 11.090319 21.098881
-46.192867 19.792912 21.482906
-42.122269 24.545362 26.419733
-39.047356 35.831646 26.967358
-39.824535 13.584933 26.763885
-38.240925 9.146721 31.959372
-42.749405 19.444689 34.516418
-35.832119 30.689348 34.504044
-40.257957 5.099763 36.47242
-28.298624 50.973984 -12.335791
-33.29652 15.359715 -9.319025
-31.740587 23.002996 -1.359073
-8.99113 -71.959869 40.373783
-8.586024 -70.802826 50.991886
-6.374992 -67.860359 50.546864
-6.915259 -60.280964 53.42804
-4.810021 -34.379257 26.729073
-2.460122 10.982738 28.281376
-4.111193 -27.713915 28.015886
-2.715647 -17.636292 29.909447
-2.187324 -2.552498 31.901402
-1.944429 -25.646412 30.844559
-6.252172 22.453743 37.494621
-5.254537 24.277899 47.365036
-6.377874 10.824121 52.299774
-49.124607 -52.464123 13.911821
-54.518879 -49.171734 14.780947
-58.714405 -46.698875 18.193691
-45.772816 -59.741535 18.640726
-43.802731 -67.107552 21.592606
-49.837952 -54.763348 21.151497
-55.548477 -51.83128 20.904037
-42.369133 -75.737587 28.741365
-45.672825 -63.67688 27.823576
-44.88382 -69.143578 29.889492
-47.446873 -58.627789 27.452427
-51.428185 -55.694599 28.113546
-35.306976 -80.077454 35.257454
-56.334526 -50.563725 29.145025
-40.456478 -70.634735 39.065571
-45.813065 -63.822762 36.068214
-48.997417 -57.555149 36.794743
-52.252361 -52.415142 36.751339
-34.684647 -70.347221 45.252892
-40.93364 -64.530655 46.078331
-45.766434 -59.437687 44.637604
-56.33802 -20.380173 -26.008234
-55.283649 -2.650845 -28.455029
-61.715977 -19.700836 -17.641077
-57.557484 -37.693329 -16.765175
-57.737324 -8.742895 -15.964664
-50.946499 1.831422 -17.285955
-60.364178 -39.545815 -10.950644
-61.666874 -29.517147 -7.602757
-52.967964 -8.784263 -9.105709
-52.512817 -18.696381 -10.561326
-51.422466 -28.765133 -5.791805
-58.812168 -51.73148 -4.778647
-60.741497 -40.339085 -2.078331
-58.826225 -17.235401 -2.66333
-56.794617 -24.839266 -0.714907
-55.691189 -44.308056 2.266414
-51.330231 -36.220707 1.825721
-58.21217 -51.53228 3.561762
-51.362118 -46.287197 7.009624
-26.659231 15.559612 -16.463263
-33.563477 37.215729 -10.073401
-37.563812 21.645681 -15.278138
-44.686104 37.210354 -15.152416
-5.710761 56.224663 -8.200296
-5.903605 37.103592 -8.868034
-20.728142 58.906174 -5.184287
-45.71817 30.829918 -6.798333
-46.743958 39.583187 -4.270533
-29.484774 54.890717 1.905185
-9.352292 48.380188 3.388207
-48.442009 28.638639 0.572779
-4.958963 42.348053 4.734011
-13.61801 66.075066 7.275476
-48.643154 21.067728 8.425149
-7.031203 56.402023 10.119728
-22.303743 59.17799 11.527556
-52.019009 23.72492 15.313563
-4.753057 36.481663 14.820737
-7.905283 42.863907 14.732326
-6.962496 61.752346 20.893385
-2.93972 24.62579 22.841635
-23.002573 52.161907 20.574072
-6.922412 49.683056 22.387465
-15.589548 58.339733 22.699142
-8.652974 28.669703 25.980055
-22.740078 45.814907 28.794722
-5.3142 52.97504 36.514896
-5.488011 39.685806 35.448593
-15.652138 47.416862 36.917267
-22.600481 37.83987 34.937111
-41.040272 12.258147 40.250736
-38.266674 21.330776 42.442493
-27.121399 27.9349 41.028797
-9.357447 39.28297 50.403416
-39.914101 4.366822 47.083157
-36.954308 12.646282 51.392139
-18.90333 31.703226 45.589191
-29.40605 16.206543 51.35965
-22.747021 18.840767 46.30928
-11.821606 21.410572 59.279392
-4.354658 8.136448 63.251396
-9.539583 -54.007183 6.838579
-5.112559 -47.545628 12.610433
-4.87708 -53.212727 11.055464
-11.669487 -57.987812 15.89614
-3.689451 -49.380558 17.1511
-5.888221 -41.725483 23.907919
-4.706836 -56.038353 19.521723
-2.842902 -48.253891 25.785849
-5.848497 -65.003159 22.423769
-11.69825 -66.221611 28.129333
-7.065837 -56.309505 27.584566
-2.227872 -36.865864 29.946754
-8.723822 -46.165573 32.354687
-3.242579 -65.308815 31.501305
-7.754336 -68.632881 33.923557
-9.514755 -53.855446 33.35564
-7.020375 -39.513969 35.500271
-1.782728 -15.375962 37.323307
-2.538257 -28.942535 38.816723
-9.931392 -44.6385 37.648243
-5.597339 -57.861725 38.016323
-5.282569 -36.499794 42.754131
-4.508031 -64.529739 44.3116
-8.534379 -50.935772 43.766647
-6.045489 -44.17852 44.738304
-5.873211 -57.132538 48.990452
-18.869198 -24.009109 -21.930803
-19.52508 -36.450138 -14.676839
33.255951 -37.989868 -22.019939
33.527409 -26.970753 -19.806475
36.678925 -54.932762 -17.07091
33.955929 -39.064617 -10.839669
28.384054 -51.812725 -11.768752
43.480476 -62.326702 -12.314389
35.065796 -71.971573 -13.806535
23.185923 -33.395679 -16.072948
27.545755 -70.814095 -8.20478
27.761461 -80.210114 -11.79777
38.596413 -77.008034 -12.806726
25.175402 -58.361481 -7.046418
25.745295 -45.542896 -7.793573
21.326012 -68.457504 -6.868201
32.927608 -84.865547 -13.534529
15.159618 -79.511429 -10.969008
43.614086 -77.081482 -8.828856
19.608753 -86.158745 -8.138421
15.618198 -35.057095 -10.07188
15.522526 -48.11166 -7.205275
15.327415 -59.701962 -4.138824
10.336225 -75.013275 -2.492752
45.571739 -66.507393 -1.438223
27.142025 -93.220428 -9.888213
17.061031 -94.863197 -10.869517
38.6008 -85.882278 -5.256945
4.248121 -86.818893 -6.712958
8.034641 -66.633797 1.851112
45.875523 -77.401321 -1.803878
17.02693 -41.342266 -4.451294
12.901623 -54.487499 2.137004
4.241507 -75.862946 6.097806
31.823469 -91.423759 -1.889877
44.930695 -68.081833 4.886766
22.424997 -98.121078 -3.613199
23.434431 -49.529968 -0.337614
10.709992 -64.515831 6.550744
38.855122 -82.566452 1.673093
17.20867 -94.49115 1.68395
48.030834 -74.15551 6.59255
12.094738 -45.326092 1.934716
12.585502 -85.591972 2.452041
25.653223 -96.172821 5.278024
20.262659 -68.916962 8.222281
26.024925 -58.892349 5.874099
46.875118 -67.322746 11.999054
31.661951 -86.781693 7.691125
12.958574 -76.147057 13.85273
18.187462 -96.81353 12.234306
41.579102 -76.312981 10.323075
4.866992 -88.148491 8.932512
26.551777 -92.791496 15.462826
10.20135 -92.568291 14.735362
44.655876 -71.888382 17.962698
18.863108 -63.757172 15.282924
36.497208 -81.969032 14.395078
17.889595 -91.463264 20.299076
6.499029 -83.802887 22.248203
7.756032 -70.870354 22.667326
28.416815 -84.73745 19.147646
42.672359 -78.927475 21.929148
21.550152 -61.725384 23.599554
17.792179 -71.988243 23.556219
11.135595 -87.049545 30.466835
35.539413 -76.347725 25.20879
22.991022 -84.844765 28.9732
13.14642 -78.2957 33.675922
29.499397 -75.463997 27.26947
21.575071 -83.194954 39.835533
19.301233 -75.726936 36.380127
26.302481 -74.439735 41.689548
18.953226 -74.0411 45.731125
52.355503 8.712414 -7.01602
56.844604 0.836768 -0.656964
48.039291 -5.565624 -6.713621
60.063747 -16.563421 -2.24386
57.032761 -12.831017 4.45579
44.946938 -15.937324 -1.000719
51.65844 -32.691227 4.195502
61.253635 -26.341537 2.369057
38.472599 -15.1684 2.56233
42.023621 -19.429836 5.23837
37.936413 -7.585391 8.833549
50.081268 -22.312304 9.234432
34.823067 -21.158695 8.634114
60.264397 -35.337273 9.519829
61.131638 -26.179432 11.441114
41.247646 -0.434288 15.100471
36.234268 -10.438838 17.00787
53.463341 -40.422226 13.86538
35.589043 -19.397388 19.034891
42.020031 -30.167866 13.530838
44.281147 -11.776071 18.54187
63.54847 -34.922283 16.11953
50.94088 -9.197274 13.749601
41.388149 -27.992863 20.452856
52.720798 -32.031914 19.28756
58.642654 -2.997551 10.731108
49.921581 -22.00066 18.8741
57.323143 -14.423278 16.639067
65.067986 -11.510868 16.490812
60.361359 0.997968 18.376141
62.401089 -5.614045 22.87583
61.52549 -14.074339 26.945232
57.908279 -0.680118 25.859425
58.570713 -12.944578 34.373474
53.314445 -9.887276 33.022217
50.512535 -6.746383 36.121376
5.573872 -3.037123 41.428776
54.50489 -17.14595 40.64785
55.475834 -12.251242 43.536861
8.016632 -13.270279 41.2001
49.256401 -22.766016 40.949001
41.660034 -16.714874 36.691814
51.297829 -20.307432 47.933376
12.512989 -16.630785 42.561893
47.007721 -14.681303 47.332561
9.348701 -7.775012 45.650803
43.156193 -10.622462 46.857914
50.38427 -20.423412 55.954399
46.401382 -27.48155 53.09034
37.261665 -19.388033 43.777924
10.626654 -24.553234 46.614159
7.425621 -0.274445 52.196468
7.126443 -11.470293 51.418102
40.189438 -5.805868 57.467827
33.621796 -38.642899 53.984741
41.857132 -23.906298 54.36665
40.357704 -16.710541 55.084267
39.001095 -32.812023 58.333393
9.171413 -33.176285 51.188358
32.001572 -23.355721 51.551506
5.185722 -18.443449 56.710773
30.291372 -34.263542 60.203407
30.452993 -41.058632 60.691158
33.187984 -28.626822 59.55254
10.561288 -38.936047 58.210014
32.974716 -21.026377 66.368248
25.94058 -12.012336 62.811619
25.269138 -24.745483 54.337585
5.389859 -28.862032 60.173645
23.200533 -29.716711 63.981075
5.023328 -13.38422 68.309563
22.282972 -44.196339 65.621376
22.968773 -34.619427 66.971542
21.884836 -23.684784 66.565788
19.087671 -14.931498 69.063065
12.018251 -40.97617 68.576233
18.18009 -27.477341 59.464764
15.871882 -47.447132 69.794868
12.224877 -13.252701 70.781281
2.909679 -32.967747 68.759964
6.184227 -22.073021 72.56469
13.712219 -20.033701 73.935371
17.595005 -36.425453 72.052055
15.118798 -32.418308 69.878662
12.403371 -28.086107 69.547791
8.341227 -35.933887 75.192413
47.810776 -39.902149 -18.076918
44.421104 -50.169025 -15.049049
51.653629 -50.868126 -15.477893
46.866585 -61.089504 -7.802547
52.542614 -58.811699 -4.075798
56.201603 -55.225075 0.148278
48.091 -60.968739 3.021942
51.978317 -56.992325 6.246824
45.596199 -62.206192 7.547717
45.848419 -59.502964 11.860635
44.613163 -64.328941 17.291088
41.407772 -75.662857 33.180607
34.730946 -70.401161 34.541435
59.177071 -19.161808 33.962288
29.171137 -67.009338 33.897179
55.511868 -24.148991 41.832413
52.56543 -31.789568 46.772106
32.08395 -63.883572 41.490295
41.73053 -41.178604 42.692566
23.023104 -67.01368 48.267437
44.362759 -28.855429 41.98312
35.95293 -45.13168 43.332104
38.402931 -38.171581 44.676563
27.459013 -62.104008 49.92342
15.55157 -70.285744 51.883343
30.736668 -56.576759 48.676735
32.605778 -48.871559 48.431187
37.413921 -33.860264 47.073452
36.182537 -42.182606 50.440922
7.703162 -63.26067 53.367802
19.118982 -64.769958 57.394539
10.909283 -66.336105 56.125137
6.562465 -51.851387 55.525188
34.62468 -47.604614 57.352562
28.0438 -53.58572 57.242043
22.190117 -58.521534 60.909206
9.522222 -58.018414 58.652153
14.733741 -61.152428 61.52454
28.767113 -47.917641 63.799519
21.871334 -53.002365 63.685162
8.319295 -51.383076 65.398064
15.257631 -53.543133 64.368752
39.74527 -2.659717 48.35817
30.806469 -1.241031 52.685608
24.112482 6.445409 55.353405
32.353447 -9.087173 55.898819
24.749136 -6.386185 53.879887
22.502209 -4.059736 61.693153
47.709423 8.481182 22.380314
56.337601 8.602974 27.367392
45.262066 5.786774 29.752825
49.808937 2.450528 36.221439
56.459698 -47.624149 8.175812
51.468727 -44.216362 12.351973
50.998875 -55.046013 10.835421
59.422428 -40.019066 17.709547
55.299534 -43.529976 20.67292
61.309147 -34.541691 23.997492
50.853611 -30.781927 26.789511
58.229836 -42.350479 27.546776
59.427544 -22.807943 25.259283
58.023212 -30.469248 32.562603
60.958797 -36.459072 32.229393
60.600349 -29.412031 40.114143
56.285736 -39.170868 41.416138
49.78286 1.962747 45.785973
35.985554 6.041916 -16.04335
46.924381 6.52883 -14.559626
39.419067 0.965492 -14.147194
40.018497 -5.9533 -11.598169
40.844315 10.42662 -4.002033
35.957333 29.571951 1.434021
33.107304 19.688354 6.050364
37.741352 -9.231554 -3.859217
39.298275 4.225819 3.373166
39.247829 25.503998 7.047707
35.186935 16.362505 10.203406
50.419914 26.237883 5.687941
35.187149 3.11323 11.365986
45.871872 19.955299 5.187968
41.292206 10.124132 7.273384
50.417454 9.79223 -0.089209
46.919308 -0.883767 9.106918
56.236877 2.250625 6.288119
52.428326 10.546559 11.360574
58.042946 8.321934 16.386484
28.642618 43.371105 28.534698
4.430386 19.305294 30.968384
2.73717 3.211118 34.633575
2.780753 -13.353456 36.470409
8.41378 21.236145 38.513832
8.68117 10.210283 38.320679
7.891914 -24.302689 41.475151
9.452686 -34.801003 43.642384
7.308773 14.112185 45.959236
9.467374 4.530817 44.848438
14.289966 -25.795944 39.534878
10.058517 -41.121796 47.296955
15.287721 -34.754631 45.387417
8.849261 -45.107605 51.862648
6.922075 9.610126 54.774433
14.015868 -40.418438 52.544365
10.146761 -46.131645 58.752697
7.104924 11.788778 65.484322
5.741081 -1.670625 65.087402
13.981207 5.355492 67.264046
17.049976 -5.786223 68.169975
10.815632 -6.776906 69.501869
21.647419 14.424741 -21.600798
15.310627 13.081231 -17.907104
14.792212 24.826256 -24.256111
11.023227 23.535923 -17.384308
11.039655 39.858624 -19.967779
23.164637 29.748779 -14.802262
18.261223 47.168945 -17.373648
4.431897 16.317457 -21.413834
2.802191 37.34008 -23.661057
6.927775 54.944111 -22.146786
20.496187 61.239384 -12.199309
4.167694 26.789673 -12.279928
12.587652 66.334625 -5.743754
43.341576 -0.858105 -43.098068
25.937057 5.192434 -42.668861
37.24519 11.376872 -40.524849
42.268669 -10.228352 -33.563873
30.912973 -6.417635 -37.091526
54.770538 -12.965926 -33.293163
19.474316 -1.327485 -31.85956
23.885361 5.557596 -29.80488
38.23407 -17.745178 -29.201982
51.80088 -24.089417 -27.866634
42.204407 -21.616713 -23.404392
31.382437 12.153473 -30.407373
41.873711 19.881323 -29.799122
23.999733 -14.42292 -32.04509
44.325401 -34.016266 -22.056543
38.70718 9.603343 -23.562944
21.316628 -23.299068 -23.866135
42.788109 10.260989 -20.858969
54.992111 -44.584709 36.406414
53.173748 -50.153706 39.882687
50.140728 -53.960358 43.580803
51.518173 -44.96373 44.182476
36.904293 -69.50029 40.990658
47.412247 -47.101635 45.596661
40.252899 -61.791981 44.22839
47.903584 -37.621304 45.89661
42.112209 -54.599865 45.774822
42.368229 -49.340393 44.604664
34.933628 -59.306862 44.304703
37.070248 -52.244659 44.087536
58.115105 -31.330006 -22.160849
59.130043 -42.93206 -16.355436
60.854 -39.734043 -9.681973
58.12225 -49.959091 -8.290727
61.89143 -45.593285 -2.773537
57.833744 -51.016994 3.579632
31.160635 18.42922 -9.538246
41.657288 25.403175 -9.830135
33.724922 23.266155 -1.508861
25.803623 41.895435 -14.251107
26.4953 51.039738 -12.898292
35.314198 55.226742 -11.138728
43.05978 47.41711 -10.793311
46.621181 40.853718 -4.07911
29.187124 56.339287 -2.295113
40.081024 51.574501 -0.174733
23.523735 59.488934 2.137866
44.06147 41.367752 3.537933
31.641317 53.410122 8.512938
39.152054 48.82658 8.856937
42.980373 38.796696 10.062101
53.616955 16.96911 13.081138
25.078966 57.326111 11.8592
46.932949 29.339783 16.954386
39.249535 44.700802 18.015501
47.731617 17.591923 23.103233
43.946674 34.981289 19.454679
31.377754 47.952705 19.988384
24.302301 53.188248 22.803564
43.733467 25.467985 25.758123
43.94297 33.873608 25.710121
36.935909 39.622505 26.238073
40.380581 15.778935 28.173428
44.743698 23.511143 31.725378
40.048035 29.088991 35.106663
39.580116 10.403523 33.965675
33.405231 32.75111 36.27367
41.610516 17.472048 41.234615
35.473366 26.456623 43.018932
41.680927 5.635993 43.346226
31.939169 18.22751 49.988968
38.405533 9.99601 53.292233
30.158779 9.07421 54.042469
21.470369 16.991074 59.270569
22.641184 6.455878 62.435043
16.778807 -65.781258 32.553371
13.006728 -71.142723 42.145466
8.82444 -69.943344 49.725605
6.668615 -32.338066 27.435619
4.532238 3.911546 30.108589
5.331728 -19.598835 29.095753
3.947379 -5.922768 31.433657
8.438177 33.090809 23.667799
9.71047 24.508366 31.059038
7.297333 33.257156 33.73901
6.002992 25.360296 47.590611
5.657115 20.25148 57.598415
52.630821 -49.792675 15.46728
51.742832 -46.599957 20.132713
46.999344 -59.537563 18.179752
51.273994 -55.312843 19.089811
51.611771 -51.570881 23.297606
47.163502 -64.763908 22.737894
49.74485 -59.418221 23.443296
45.71656 -71.570755 27.398085
50.959759 -56.312931 27.123806
54.118641 -48.26767 28.58489
53.127373 -52.657894 33.576702
47.939301 -63.352234 32.291195
50.660789 -57.771828 34.844639
43.739189 -67.745544 38.323856
47.109612 -60.072994 42.175606
51.86554 4.317037 -33.45937
58.334976 -10.206243 -24.730639
53.561588 2.886502 -23.483763
50.02536 12.643923 -21.774748
65.262871 -16.118589 -15.368028
55.975407 -6.910209 -17.050938
53.271736 6.53568 -15.954954
62.069881 -30.470211 -14.581766
53.071411 -1.502231 -13.965293
54.929745 -16.077353 -11.991589
61.45705 -24.208109 -6.822359
54.649715 -9.390335 -8.255992
61.56604 -33.272781 -2.593527
47.855503 -24.31661 -4.951447
51.440754 -34.606007 -0.626642
60.099758 -41.017719 2.746135
