x y z
-5.317688 -52.302822 20.201225
-5.04152 -59.74403 30.57666
-7.534179 -42.054451 33.958862
-3.123265 -31.609179 38.044544
-1.782728 -15.375962 37.323307
-4.281229 -66.011269 43.45509
-8.096715 -50.028191 44.653828
-5.50422 55.114307 -9.693894
-6.192648 33.744015 -11.27421
-6.827806 57.508053 9.019159
-6.40129 45.875637 7.120647
-16.373955 64.411308 10.576419
-8.628238 33.717548 22.998594
-42.789394 11.94845 -34.21822
-53.077427 -1.823371 -30.515226
-60.291649 -18.462006 -19.302408
-54.141285 -10.75277 -14.948199
-59.779312 -35.735184 -3.704225
-50.945858 -24.02528 -4.600035
-46.270496 -58.517612 19.223066
-54.276829 -53.168674 28.213816
-5.545806 47.889053 29.456915
-14.262627 55.125774 29.121199
-21.919552 48.277489 26.585121
-8.340293 40.661606 49.848057
-11.821606 21.410572 59.279392
-4.478342 7.804801 65.087799
-39.043198 16.443518 45.619915
-40.141994 4.683737 45.789459
-34.863308 21.278193 -18.201567
-33.563477 37.215729 -10.073401
-46.379513 30.859043 -9.285995
-48.442009 28.638639 0.572779
-51.615749 22.493046 10.930997
-40.216194 -78.521126 29.718046
-10.006163 -48.43655 2.813723
-6.797676 -52.152416 7.203449
-13.489895 -57.9058 16.508984
-19.9163 -23.194651 -24.327795
-31.38887 -33.766739 -15.411213
-17.034853 -37.945728 -12.042568
-54.168007 2.924664 -11.860453
-58.064461 -14.21846 -3.899697
-60.262436 -32.50423 4.826228
-51.395515 -42.329281 4.408825
-53.40192 -52.789974 7.226584
-56.306686 -48.789177 15.469606
36.678925 -54.932762 -17.07091
33.839611 -75.214485 -12.780686
21.139343 -73.68322 -7.903903
18.30526 -86.166359 -8.396107
39.878582 -84.715538 -8.167726
26.30484 -96.026665 -8.097822
11.96461 -90.895317 -1.812956
33.556358 -84.970116 4.289137
22.341181 -97.659775 8.09355
41.914852 -76.880112 13.126646
14.583993 -90.183418 18.38203
26.551424 -83.233429 20.449793
28.850357 -52.305912 -6.576914
17.11072 -36.411564 -11.713774
8.764607 -72.325592 0.719483
13.427444 -55.640907 -3.569105
19.440283 -45.07869 -3.986163
15.703485 -75.87722 7.821861
26.116972 -62.251965 5.212309
14.831458 -67.650368 19.557329
6.056466 -81.862762 20.55283
17.78322 -76.694061 33.025459
19.132032 -85.088928 36.974205
54.50489 -17.14595 40.64785
49.530071 -13.681083 47.044323
43.026657 -10.956948 45.258808
47.381615 -26.480356 53.179649
7.576988 -8.139238 50.392044
41.640965 -22.451174 50.410225
36.32444 -21.478722 60.775261
32.095943 -34.170353 59.786293
30.961857 -40.507835 59.267891
33.64135 -28.413731 58.253033
5.575881 -24.264687 56.442169
27.147911 -12.133053 61.333
10.805502 -40.405769 65.218674
20.222742 -24.992779 63.555328
20.714808 -30.570511 63.695679
21.705364 -35.024952 67.434547
13.770829 -9.62465 69.962395
4.585276 -25.042891 68.061729
15.249788 -22.999727 73.071114
11.851711 -33.536118 74.685059
52.156918 0.841685 -3.715882
54.217018 -16.1017 5.606658
40.491337 -20.327509 -0.013067
36.01976 -6.04657 12.994706
35.830742 -19.337854 12.549104
59.406261 -26.537872 11.696321
42.305363 -11.675593 19.342314
40.423569 -31.928741 19.279654
50.747215 -10.132297 14.877604
57.263313 0.191654 10.704823
49.299412 -21.2861 18.741711
61.377678 -13.376155 16.430336
59.450489 6.088143 29.980461
57.340153 -7.122137 25.37594
50.512535 -6.746383 36.121376
34.965771 -37.971046 -22.173958
47.467667 -48.822079 -14.081112
45.987816 -65.778702 -5.934159
45.721363 -67.720284 7.049721
49.249672 -56.196541 12.105012
35.166519 -76.281288 23.684515
27.773619 -73.506805 37.368805
30.351057 -65.769554 34.115314
16.613329 -72.802559 47.047512
28.568932 -61.411396 49.28817
20.839937 -66.311035 52.903343
31.735971 -49.742306 51.511215
25.868599 -56.033455 58.95948
13.963511 -60.658249 61.394768
55.959984 -55.29343 1.067879
58.620564 -15.187005 30.773685
54.71838 -24.878593 42.388325
40.375824 -38.318394 43.129799
45.079933 -28.095211 41.756069
36.267033 -36.910519 49.165058
7.108299 -53.338726 58.581665
25.072929 -48.165787 64.325188
15.871882 -47.447132 69.794868
37.431915 -4.364969 49.209301
26.544643 -2.952711 52.381165
21.698519 -3.992356 63.692825
57.291679 -32.788399 24.894787
58.138523 -23.370817 24.044767
60.580425 -29.676439 38.196854
48.721649 2.522985 39.970444
40.775482 2.183849 -19.396809
40.970558 10.785341 -4.869284
38.897392 -7.829381 -8.056682
41.085575 2.424384 3.246553
37.029068 5.851652 12.094466
49.028606 4.295532 3.579967
52.527546 12.193822 11.218051
6.399792 0.847033 41.461235
9.815072 -14.940314 40.730579
10.894234 -31.075268 41.562672
6.922075 9.610126 54.774433
11.535727 -43.994865 51.900246
11.235645 -30.710926 47.874649
6.323485 -3.683559 63.666176
14.105966 3.979759 67.918648
56.405155 -42.085979 36.327457
45.062824 38.618523 5.805501
39.753407 44.992447 14.929811
24.828672 53.215839 21.814575
31.26687 42.861694 25.309624
30.566917 21.784428 -6.804451
34.271999 25.097057 8.616765
10.362403 33.937683 25.83272
9.069198 16.749325 35.054825
13.048746 22.199858 -18.478495
22.640713 24.832321 -18.655029
7.723822 44.581177 -22.133276
19.568157 45.761349 -16.504446
4.065041 18.708178 -22.328264
7.475404 62.564827 -14.926742
27.727884 -1.806961 -39.61084
51.326717 -7.613727 -38.211277
38.075535 16.310888 -38.60685
41.18211 -13.389605 -28.000475
29.730268 9.265374 -29.345608
49.432262 -28.833012 -24.321148
34.0653 -65.577492 40.957775
49.388763 -36.250053 46.518654
42.255421 -45.949333 43.6259
34.788921 -45.730835 44.879883
23.469252 8.885124 57.099663
45.247974 30.45319 17.348625
45.331173 17.439867 24.242176
45.100937 28.818277 27.022385
50.140446 7.184072 24.801167
39.369122 11.247115 32.644451
4.185798 -1.826426 31.259808
59.218784 -32.056602 -17.089806
59.118595 -45.885487 -8.11385
54.259727 -49.453064 31.169004
50.355675 -55.410969 42.122265
50.367283 -46.718105 44.671032
38.172459 -54.963711 44.508911
37.076569 30.710155 35.990498
41.663944 18.588438 40.640186
40.784565 6.43126 46.566422
34.132202 14.530966 53.226627
34.868362 39.782364 -9.979965
26.483747 56.493591 -13.3205
40.975311 51.431461 -4.619966
25.743374 55.331993 1.990238
5.963498 27.302847 46.813034
16.344011 -62.251385 27.447113
12.556738 -68.287758 37.615246
5.8544 -62.848648 45.504482
7.540659 -48.870689 45.906788
9.564693 -67.745171 53.473782
5.941295 -42.687408 23.119352
5.803996 -25.804287 28.303732
61.574203 -10.083693 -21.448723
50.954597 -56.417595 25.926147
45.470181 -65.462959 37.702778
25.093693 32.931286 38.52483
23.052414 22.655222 49.781483
7.251047 -51.656254 24.092068
4.553334 -65.372787 31.978642
5.951304 -36.427166 35.25555
2.978787 -18.475069 36.336334
10.617305 -52.75079 36.981899
5.62138 37.946804 -12.225874
8.171403 66.785088 2.079291
7.426167 43.4935 4.026269
7.598929 52.962093 15.244548
15.874015 62.077457 17.427542
4.763662 24.009985 20.334814
61.751804 -26.992554 -5.527422
60.506931 -39.223419 1.456698
51.715717 8.023658 -32.21508
5.837294 54.46027 31.409412
17.655336 49.88361 33.832684
5.948314 41.282135 37.974213
12.432601 38.952175 49.739532
12.225532 18.965286 60.92786
33.492348 24.247881 -19.045464
49.707638 32.784935 -7.478204
53.31617 25.081205 10.529202
46.535557 -64.608307 21.675226
42.375057 -74.885727 32.278305
12.094738 -45.326092 1.934716
12.107329 -54.455151 14.268466
22.091427 -20.065191 -26.885408
32.988846 -31.464376 -16.356279
51.090469 15.256993 -18.676048
50.011948 -7.714369 -14.612653
47.933376 -23.670603 -6.094787
60.413879 -22.141279 0.240709
48.806007 -36.313091 4.002574
55.859703 -47.835087 8.961378
51.119785 -41.745354 13.344395
60.621517 -37.013435 12.445134
51.376331 -47.885841 19.391365
57.398354 -42.725658 22.279688
