Strength Degree Hemisphere
6554.10884353742 80 2
6194.33333333333 32 2
4013.5 49 2
3871.8843537415 61 2
6295.35034013606 74 2
6293.74149659864 83 2
6479.25170068027 82 2
3644.7380952381 52 2
4494.52721088435 69 2
3662.47959183673 56 2
34279.0238095238 83 1
4620.94217687075 54 1
6027.95918367347 47 1
31432.1700680272 74 1
23288.5340136054 74 1
15301.2789115646 65 1
3982.53741496599 28 1
16442.4931972789 109 1
9157.46258503401 67 1
5142.03401360544 59 1
3186.65306122449 39 1
3364.52380952381 45 1
9295.73469387755 66 1
13962.8605442177 187 1
8734.52040816326 117 1
3623.22448979592 50 1
4732.52040816327 71 1
7607.21088435374 52 1
4128.27551020408 52 1
3195.30612244898 34 1
3108.57142857143 36 1
4843.26870748299 41 1
2771.32993197279 39 1
1322.51360544218 23 1
4802.94557823129 63 1
6047.92517006803 99 1
4088.32993197279 69 1
4348.46258503401 56 1
2772.12925170068 64 1
4026.96598639456 43 1
5629.60544217687 69 1
2244.39455782313 26 1
2015.36734693878 22 1
1511.14965986395 21 1
2967.45578231292 33 1
3659.3537414966 35 1
5634.0850340136 75 1
6211.18367346939 90 1
3485.25850340136 48 1
7227.0850340136 51 1
4485.6768707483 51 1
5607.53741496599 93 1
6701.4081632653 75 1
8771.99659863945 110 1
5702.04081632653 107 1
2599.71428571429 50 1
5878.28231292517 82 1
4216.81292517007 67 1
3019.28911564626 61 1
5342.69727891156 82 1
11711.5510204082 77 1
14717.9285714286 118 1
8366.84013605442 69 1
5284.10544217687 59 1
7647.46598639456 64 1
4830.93197278912 50 1
2170.35034013605 31 1
5695.07142857143 89 1
1554.82993197279 27 1
4723.9149659864 64 1
3956.2380952381 49 1
5325.29591836735 72 1
7795.41156462585 93 1
3915.46258503401 45 1
3473.27210884354 36 1
2151.60204081633 19 1
8658.71768707483 99 1
7411.12244897959 83 1
10613.9897959184 100 1
9551.7925170068 109 1
6324.37755102041 74 1
5650.25850340136 75 1
8024.67006802721 99 1
6609.35034013605 88 1
4763.17006802721 70 1
4202.14965986395 57 1
9129.29591836735 94 1
9393.01360544217 94 1
3178.13265306123 43 1
3107.78231292517 45 1
5345.74489795918 76 1
6182.06802721088 80 1
7227.57142857143 84 1
8388.79931972789 87 1
4313.61224489796 59 1
10671.7414965986 95 1
6507.06462585034 80 1
5174.55442176871 55 1
4578.73469387755 72 1
6071.84013605442 75 1
7516.89455782313 82 1
4429.83333333333 36 1
6485.72789115646 61 1
3822.09523809524 31 1
2879.36394557823 43 1
9140.66326530612 105 1
4697.17006802721 75 1
3878.49319727891 63 1
5048.95918367347 50 1
5467.71428571429 40 1
2245.47619047619 27 1
3744.64965986395 52 1
2447.54421768707 62 1
5288.81292517007 90 1
3850.92176870748 51 1
5071.48979591837 100 1
3083.76870748299 27 1
4600.87755102041 74 1
3304.15986394558 56 1
4545.7074829932 40 1
4836.73469387755 68 1
3101.89115646258 51 1
2306.66666666667 35 1
2321.69727891156 60 1
2491.92517006803 36 1
5274.83333333333 49 1
8277.00680272108 91 1
1298.95918367347 5 1
1535.43197278912 23 1
19608.5646258503 199 1
4390.57482993197 41 1
6223.45918367347 21 1
2243.16666666667 20 1
3800.38775510204 40 1
6566.93537414966 66 1
3593.6768707483 23 1
4292.06462585034 34 1
6570.08163265306 76 1
8737.77210884354 109 1
4993.62585034014 58 1
10276.0272108844 75 1
5802.74149659864 58 1
11204.6088435374 124 1
12322.1224489796 108 1
12465.5 59 1
8299.85714285714 67 1
8482.64965986395 101 1
7879.0612244898 68 1
9038.12585034014 101 1
5972.5306122449 63 1
5458.30272108844 58 1
6441.99659863945 85 1
7548.64285714286 91 1
4947.17346938775 60 1
5612.32653061225 80 1
3259.74489795918 53 1
4245.40476190476 34 1
8556.33333333333 89 1
12829.0136054422 123 1
11691.0408163265 102 1
10038.5646258503 105 1
2769.66326530612 34 1
4466.59863945578 24 1
3284.77891156463 27 1
2942.21428571429 26 1
2411.41156462585 32 1
4946.75170068027 57 1
3803.61224489796 49 1
3473.94557823129 43 1
5169.05782312925 41 1
2566.23809523809 31 1
1516.23469387755 22 1
4883.71768707483 34 1
1943.07823129252 18 1
2310.03741496599 23 1
3288.70408163265 28 1
5775.8537414966 130 1
2257.18367346939 47 1
5133.86734693877 74 1
6537.19387755102 86 1
5714.27891156463 80 1
5313.57823129252 27 1
3003.00680272109 45 1
3416.93197278911 46 1
6139.79931972789 57 1
4937.51360544218 58 1
6488.49319727891 81 1
4098.21768707483 58 1
4087.88095238095 67 1
4010.27210884354 58 1
