Strength Degree Hemisphere
2124 72 1
5914.77891156463 80 1
4012.43537414966 67 1
1281.06462585034 26 1
3173.33673469388 57 1
2736.21768707483 35 1
2261.72448979592 56 1
5576.56802721088 39 1
8767.02721088436 50 1
7150.93197278912 57 1
6694.76870748299 66 1
3378.55442176871 43 1
933.316326530612 24 1
1620.40816326531 41 1
791.200680272109 71 1
1907.84353741497 39 1
1872.36054421769 42 1
5306.70408163265 121 1
1486.10884353741 49 1
2314.7925170068 60 1
3614.45238095238 65 1
7577.95578231293 66 1
3001.79931972789 37 1
4142.82653061224 67 1
1832.97959183673 54 1
957.034013605442 31 1
1080.20068027211 22 1
3925.21088435374 24 1
7281.69727891157 37 1
2033.68707482993 66 1
2634.40476190476 110 1
15604.6088435374 173 1
2937.30272108843 60 1
7068.19047619048 78 1
2108.35034013605 57 1
1564.79591836735 51 1
2464.54081632653 78 1
3431.64965986395 102 1
2480.86394557823 50 1
2151.69727891157 88 1
3263.11904761905 75 1
2452.05442176871 50 1
13629.0306122449 101 1
1838.82993197279 62 1
8248.20408163265 102 1
4817.29931972789 86 1
8341.64285714286 71 1
4458.74149659864 54 1
11161.5918367347 96 1
5249.74489795918 67 1
5575.51020408163 59 1
10474.7448979592 48 1
3813.68027210884 53 1
5640.79591836735 92 1
9357.97619047619 112 1
5934.52380952381 32 1
6513.72448979592 87 1
2684.75170068027 83 1
2490.13605442177 38 1
7879.56462585034 62 1
22958.074829932 89 1
11421.0578231293 75 1
12857 105 1
5960.46938775511 99 1
1886.90476190476 54 1
823.108843537415 37 1
1086.8537414966 49 1
1923.16666666667 53 1
3689.2925170068 64 1
3385.21768707483 72 1
3303.07482993197 64 1
1834.99659863946 62 1
1222.56462585034 49 1
1069.42517006803 40 1
2408.88095238095 40 1
885.58843537415 44 1
448.353741496599 31 1
1233.54081632653 64 1
6048.75850340136 129 1
1120.39455782313 40 1
3540.11224489796 59 1
4561.15986394558 59 1
3422.28571428571 89 1
4711.48299319728 67 1
1229.43537414966 43 1
1183.96598639456 37 1
3252.8537414966 76 1
1185.2925170068 51 1
2233.92517006803 77 1
1563.79591836735 64 1
972.132653061224 40 1
1681.05442176871 49 1
