Strength Degree Hemisphere
2366.0850340136 33 2
2258.13945578231 54 2
5096.2074829932 81 2
3192.33333333333 36 2
3995.48299319728 39 2
2843.1156462585 49 2
3500.61224489796 51 2
4131.72789115646 64 2
14479.1632653061 146 2
8509.0306122449 96 2
13781.5272108844 113 2
11985.8401360544 115 2
9907.08843537415 107 2
6594.06462585034 71 2
9428.44897959184 79 2
8505.52040816326 100 2
3130.52721088435 41 2
2773.62925170068 31 2
1847.24149659864 33 2
4452.2925170068 74 2
6355.19047619048 81 2
2679 30 2
3750.95578231292 46 2
2337.7380952381 44 2
4351.28231292517 39 2
12270.8503401361 97 2
13999.2823129252 106 2
8022.61224489796 77 2
10696.1870748299 102 2
3564.11904761905 57 2
2313.11224489796 28 2
1478.84013605442 23 2
1220.81632653061 22 2
1554.73129251701 26 2
3211.11224489796 45 2
3085.7925170068 41 2
2703.62925170068 40 2
3536.82653061224 39 2
1630.92857142857 39 2
1047.17006802721 23 2
4232.0850340136 38 2
1275.87755102041 25 2
737.799319727891 14 2
2396.98639455782 30 2
5173.00340136054 128 2
1702.83673469388 44 2
4059.29591836735 82 2
5568.9387755102 77 2
5224.12925170068 74 2
7422.44897959184 69 2
1675.40476190476 42 2
2132.49659863946 47 2
8076 101 2
4362.78231292517 77 2
6038.30272108844 69 2
2013.50340136054 56 2
3243.91496598639 64 2
2548.66666666667 45 2
33895.0578231292 140 1
2581.60204081633 42 1
3931.03741496599 43 1
25600.8673469388 124 1
20709.4013605442 101 1
13247.8163265306 75 1
2777.17006802721 23 1
17727.8503401361 122 1
6573.11904761905 68 1
4539.60544217687 49 1
1736.10544217687 26 1
3459.44557823129 45 1
9972.22448979592 75 1
11282.6020408163 153 1
8946.35714285715 123 1
3179.17006802721 58 1
2880.92857142857 51 1
6700.90136054422 50 1
2175.74829931973 34 1
1928.27551020408 26 1
2285.37074829932 27 1
4830.52380952381 37 1
1755.22789115646 32 1
507.438775510204 13 1
4841.52721088435 66 1
10016.7619047619 121 1
3372.09183673469 65 1
2851.98979591837 38 1
1795.11904761905 44 1
2888.98639455782 50 1
4557.00340136054 68 1
1416.21768707483 28 1
1213.10544217687 25 1
725.506802721088 18 1
2073.54761904762 41 1
3346.5612244898 39 1
2985.7925170068 51 1
4704.00680272109 78 1
4238.33673469388 63 1
5795.99319727891 53 1
2920.43537414966 50 1
4690.5306122449 80 1
4837.02040816326 67 1
12122.3401360544 107 1
6420.59523809524 119 1
2503.63945578231 56 1
7855.42857142857 96 1
2224.7074829932 35 1
2327.71768707483 47 1
3129.01360544218 44 1
15729 113 1
7943.75170068027 89 1
5617.75170068027 59 1
7052.1462585034 61 1
8538.69387755102 68 1
6221.02380952381 52 1
1595.96258503401 34 1
3444.33673469388 64 1
1231.23469387755 29 1
3527.63605442177 70 1
3282.74149659864 54 1
3433.3843537415 69 1
6526.16666666667 99 1
3234.81632653061 56 1
2067.57142857143 30 1
1171.44217687075 12 1
10684.2925170068 100 1
5777.87414965986 74 1
12388.4047619048 139 1
13877.156462585 141 1
5362.53401360544 77 1
7021.01020408163 88 1
6656.94897959184 81 1
7983.27551020408 86 1
4809.07482993197 78 1
4795.7925170068 78 1
10101.768707483 112 1
8108.75510204082 73 1
2228.09523809524 40 1
1644.90136054422 32 1
4344.80952380952 59 1
5736.48639455782 76 1
8450.80612244898 84 1
7505.73809523809 78 1
4446.7619047619 52 1
9353.30952380952 104 1
6947.28571428572 100 1
5003.21768707483 55 1
4832.2925170068 75 1
7449.09523809524 85 1
6468.04761904762 80 1
2496.39455782313 31 1
5493.34693877551 55 1
3010.89115646259 38 1
1450.81972789116 21 1
7065.33673469388 92 1
5999.29931972789 67 1
4298.25510204082 56 1
4672.59523809524 49 1
4529.54081632653 37 1
1132.13265306122 27 1
2020.77891156463 45 1
988.642857142857 37 1
3635.72108843537 73 1
1769.4387755102 39 1
6796.25510204082 118 1
2069.65306122449 41 1
3383.4387755102 76 1
2134.5612244898 56 1
3106.14285714286 65 1
2859.33333333333 71 1
2311.10884353742 53 1
1649.39455782313 31 1
1013.01020408163 33 1
1027.68367346939 31 1
3338.58843537415 31 1
5454.87414965986 66 1
1363.23469387755 18 1
2586.45918367347 56 1
26703.3265306123 205 1
4090.5612244898 43 1
5623.38095238095 53 1
2369.06462585034 44 1
1606.60884353741 38 1
6094.42857142857 75 1
3367.65306122449 45 1
2123.49319727891 29 1
4235.63945578231 74 1
4228.63605442177 71 1
3143.18707482993 56 1
13871.9421768708 137 1
7620.44217687075 94 1
13345.7482993197 118 1
13629.7789115646 125 1
9068.05782312925 81 1
5624.17346938776 59 1
8999.57142857143 92 1
7226.76530612245 70 1
5875.81972789116 74 1
5901.06462585034 65 1
3310.14965986395 50 1
5812.6462585034 83 1
9683.30612244898 110 1
2884.15646258503 34 1
4924.3843537415 69 1
1617.36734693878 32 1
2959.93537414966 28 1
8205.29591836735 78 1
13619.8095238095 106 1
9551.59523809524 89 1
9213.25510204082 103 1
4625.72789115647 68 1
3237.73469387755 32 1
1996.48299319728 27 1
1101.20408163265 24 1
1753.77210884354 29 1
3030.1768707483 43 1
2713.57142857143 40 1
2937.62244897959 39 1
4376.94557823129 42 1
1215.27891156463 29 1
840.714285714286 21 1
3788.4387755102 33 1
1293.36394557823 25 1
1024.13605442177 20 1
2745.24149659864 38 1
4109.47959183673 105 1
1035.5 32 1
3922.62244897959 79 1
6847.98299319728 94 1
4402.72108843538 70 1
6827.95238095238 59 1
1089.69047619048 22 1
1347.52040816327 27 1
7686.09863945578 102 1
3584.55442176871 68 1
6369.05782312925 83 1
1855.75510204082 52 1
2813.21088435374 64 1
2877.32653061225 51 1
