x y z
-20.147461 -25.352217 63.170082
-9.425617 -41.733936 68.548836
-21.471176 -35.79332 68.440712
-19.550938 -31.732742 64.210228
-2.857739 -31.531261 64.985596
-5.964087 -16.991613 71.488228
-17.76425 -43.294456 68.161423
-15.928521 -13.254004 68.174843
-12.329369 -27.451454 69.692505
-11.271402 -34.575466 70.56324
-44.986633 -42.70079 -17.927536
-50.478157 -53.708237 -15.265425
-42.374115 -63.751022 -13.097233
-44.765408 -65.379311 -2.986578
-55.508678 -59.350159 -2.290485
-47.325451 -65.73391 4.878746
-45.84605 -63.765339 12.332335
-30.344097 -81.375969 28.063364
-27.633633 -69.994949 30.916275
-22.082418 -72.343285 38.181355
-52.399471 -25.435808 37.41008
-53.153862 -31.505981 41.63562
-25.857008 -64.93985 43.24556
-45.308914 -29.975132 40.839413
-21.753632 -65.46241 48.209229
-36.106819 -43.247677 43.920002
-15.330894 -70.072372 50.931198
-39.564964 -35.063148 43.852623
-27.684378 -55.52071 50.968063
-25.365122 -61.050148 53.537537
-8.277158 -66.440552 54.334068
-32.527397 -49.805099 50.7677
-36.25956 -42.097378 51.812
-17.796644 -64.404495 57.95686
-26.805511 -56.529358 58.567207
-9.835543 -56.363312 60.833652
-22.042006 -53.72147 63.746742
-11.665613 -51.827602 67.650093
-35.889507 -4.576606 48.220821
-26.031673 -4.306108 51.60289
-22.045298 -9.725244 57.752434
-19.608816 -2.979082 65.276962
-43.145683 8.443902 24.762976
-53.086685 6.362616 25.813618
-44.48901 0.480952 35.975239
-47.138439 -37.688442 23.325029
-55.216274 -43.103966 26.735518
-55.635147 -30.765532 22.715012
-58.626316 -20.692905 28.332796
-59.55883 -35.227077 32.743507
-60.264339 -26.487787 32.160744
-51.576271 -55.025673 9.03451
-38.269341 1.018799 -12.701307
-38.964603 -8.757515 -10.156964
-40.115719 4.917703 -1.744518
-33.35738 29.544178 -0.321281
-38.089336 -14.990062 -4.037448
-30.581591 20.646719 10.731075
-37.211689 1.142627 6.193054
-36.499329 5.188704 11.453987
-45.044937 13.049331 1.285215
-50.474586 -1.320661 5.146564
-50.717537 7.776707 11.819079
-29.479486 44.424145 24.258871
-27.09742 38.062279 32.865158
-9.007367 24.355133 29.482817
-8.952432 12.80789 37.299923
-3.516833 1.206102 38.92049
-7.983936 -21.831402 39.748402
-11.744064 -35.127689 41.602745
-12.615003 -23.142317 41.64011
-7.377134 1.110885 47.769424
-12.030052 -44.553341 50.559978
-11.621211 -32.732655 46.881054
-5.645713 -52.282921 55.205936
-5.329303 1.739235 59.130707
-8.596424 -48.480839 59.899464
-13.258478 6.245498 65.953621
-9.582148 -4.478477 68.247597
-20.555792 11.894237 -22.106163
-12.887418 24.77107 -19.133051
-21.465899 31.607975 -16.983379
-4.197023 18.065916 -23.118698
-9.264596 50.861752 -23.450167
-2.623161 39.349777 -22.981434
-4.964532 24.66736 -14.137057
-10.020698 62.683838 -13.062457
-29.424036 -0.069166 -43.830421
-49.166378 -11.310996 -38.002296
-22.106264 -9.97188 -34.448395
-43.194092 5.868518 -39.509563
-39.74654 -13.16854 -28.560585
-23.926533 6.33118 -31.601866
-34.171417 -17.918917 -28.153294
-52.510094 -28.284985 -27.064951
-40.813694 16.510372 -33.830048
-38.560982 -34.999363 -22.301405
-19.697929 -22.01206 -24.704971
-32.339127 -27.845549 -19.671463
-36.932198 9.223715 -25.651562
-46.31987 5.835763 -14.302079
-29.747782 -70.866409 41.01038
-56.335155 -41.143101 40.565395
-48.594391 -52.051331 45.476501
-52.274323 -44.878159 45.326176
-35.679432 -59.535694 43.790852
-40.486256 -51.844078 45.087296
-45.637581 -42.031048 44.745838
-30.133949 -58.430164 45.248219
-34.117283 -48.669441 40.745644
-57.415646 -48.456959 -10.507896
-30.028076 4.761119 57.007416
-20.990763 7.219565 57.098175
-23.732277 49.139275 -12.770419
-41.163937 48.768524 -7.204597
-46.240757 38.659184 1.411033
-37.579693 48.967567 9.180386
-28.016405 51.482563 12.041699
-41.826981 35.691319 11.879505
-51.885086 13.997334 13.90158
-45.331177 22.312532 20.737232
-38.426964 40.339436 21.456831
-42.305065 25.865047 25.698795
-38.233601 10.217032 31.646593
-35.832119 30.689348 34.504044
-42.749405 19.444689 34.516418
-40.877991 11.320408 39.590179
-33.776775 13.291747 -11.166644
-32.975395 21.554575 -3.002584
-9.402672 -72.982727 42.699165
-6.394881 -59.515171 52.36552
-4.583012 -37.548569 25.920425
-2.460122 10.982738 28.281376
-2.921607 -22.617783 29.163923
-2.187324 -2.552498 31.901402
-5.472897 24.858885 45.980133
-6.435922 11.340729 51.007393
-53.415291 0.032119 -30.456457
-57.02655 -19.690306 -22.424622
-51.276733 5.609555 -18.323166
-57.771297 -37.133614 -16.085224
-58.890236 -11.474372 -14.241673
-52.40554 -6.982421 -10.426343
-61.478062 -33.756351 -5.887697
-50.608074 -24.141397 -7.523893
-58.250114 -19.744585 -2.103709
-50.538754 -35.156006 0.177596
-58.882935 -51.259232 2.835475
-51.44651 -43.976841 5.770317
-50.52515 -50.5825 13.638331
-46.93277 -57.011868 16.953655
-57.125599 -48.558846 15.900153
-43.235828 -70.529869 22.482061
-45.549938 -62.774654 22.728977
-50.412975 -55.472977 23.992483
-38.044575 -80.250244 31.248459
-56.736252 -50.050285 28.497877
-44.114773 -67.848846 33.736328
-47.982613 -59.389 33.854176
-36.738731 -71.774956 43.389423
-53.208431 -51.138618 36.543125
-43.998619 -62.247986 45.177414
-26.465202 14.523285 -17.241859
-33.563477 37.215729 -10.073401
-37.563812 21.645681 -15.278138
-6.146032 54.721516 -8.231321
-47.065098 32.179245 -9.683607
-6.88046 39.867352 -7.868876
-19.543898 59.38213 -4.753742
-28.627266 54.950424 1.100848
-47.40937 27.642143 1.183216
-13.61801 66.075066 7.275476
-6.40129 45.875637 7.120647
-51.425106 23.187754 9.878264
-22.303743 59.17799 11.527556
-6.454487 56.102737 15.534524
-3.547897 29.836744 19.704395
-15.589548 58.339733 22.699142
-8.501782 35.739601 24.036951
-22.069637 49.667469 24.489344
-4.888493 45.640816 35.203217
-21.106632 40.069328 35.207447
-14.148676 45.302544 40.375988
-26.897209 29.13415 39.959404
-37.64415 17.073555 47.417244
-39.914101 4.366822 47.083157
-6.050192 34.586544 53.944157
-28.530846 16.507624 50.468948
-20.420015 23.884878 48.455387
-13.417574 19.411449 59.93372
-4.433566 9.3096 64.215363
-8.221524 -51.510025 5.771893
-5.951195 -46.908047 12.96355
-11.166564 -57.774261 14.825933
-4.875522 -51.803158 18.1521
-15.845824 -62.815289 22.363899
-5.848497 -65.003159 22.423769
-7.93843 -54.945587 27.727972
-3.518915 -40.964291 32.344357
-9.766673 -67.71463 31.681797
-4.270104 -61.292351 35.196186
-2.492721 -28.865726 37.06181
-1.782728 -15.375962 37.323307
-11.779596 -49.183544 36.69738
-5.471505 -38.349575 39.691837
-4.47453 -65.920547 44.523697
-6.022231 -56.53791 45.893562
-6.534241 -47.969631 46.355507
-19.52508 -36.450138 -14.676839
32.988846 -31.464376 -16.356279
36.542881 -52.883801 -17.647879
28.993248 -51.708202 -10.862015
33.839611 -75.214485 -12.780686
24.908516 -73.489288 -7.145877
24.39378 -45.759705 -8.393607
19.952898 -65.513786 -7.26591
17.120028 -32.435944 -12.303711
19.608753 -86.158745 -8.138421
37.213528 -84.408661 -12.193271
11.245015 -81.169586 -9.288117
45.963005 -68.015831 -4.892691
13.870026 -57.743095 -3.481998
8.326144 -70.872017 1.558509
9.872849 -93.148811 -9.476092
15.672889 -39.430706 -5.726845
27.789194 -93.838272 -8.777933
3.898968 -82.796486 -1.211897
40.164616 -83.463432 -0.541943
19.15024 -49.495285 -1.742761
13.045174 -60.643452 5.050239
12.036111 -44.074047 1.114833
12.913197 -88.631119 1.922067
16.443403 -95.777115 2.545764
45.721363 -67.720284 7.049721
23.449888 -98.896408 2.71712
15.660553 -75.773293 9.955505
30.616478 -88.572174 6.241642
25.780926 -60.786755 5.881396
21.429148 -95.217293 13.756239
4.866992 -88.148491 8.932512
41.914852 -76.880112 13.126646
13.053341 -90.731133 16.538231
28.495455 -86.259018 18.836218
14.831458 -67.650368 19.557329
6.192665 -80.667915 22.593571
9.596081 -85.418808 32.906071
35.539413 -76.347725 25.20879
17.564892 -62.411537 27.730257
24.355669 -84.428047 30.157063
16.778725 -76.122787 30.743748
29.701683 -75.081154 25.742472
20.07317 -79.167496 41.359768
26.150213 -72.981842 41.815495
53.376911 0.071103 -2.155103
58.852409 -15.762015 -3.030044
57.032761 -12.831017 4.45579
59.789864 -28.769659 3.340162
42.205856 -19.356438 0.053404
37.936413 -7.585391 8.833549
48.495785 -23.120083 9.626269
36.058689 -19.010912 11.448948
61.131638 -26.179432 11.441114
42.488762 0.4321 13.717585
60.621517 -37.013435 12.445134
40.301247 -11.59518 19.766928
40.423569 -31.928741 19.279654
50.747215 -10.132297 14.877604
57.474003 -0.58413 11.240343
49.299412 -21.2861 18.741711
60.860558 -12.770467 15.487213
58.650604 -6.823035 22.350491
61.624817 -13.152228 27.697826
58.976662 5.852254 31.206213
56.295193 -15.077633 38.443764
52.172909 -5.796198 36.353848
50.492615 -11.927336 36.427589
7.216393 -1.119665 42.230801
9.000871 -13.571424 41.138058
52.786282 -18.854177 46.14365
48.252228 -14.199228 47.223606
39.152466 -16.05615 36.666557
43.676548 -10.187883 48.338707
47.297462 -26.907724 54.473904
8.127987 -10.890228 49.644722
7.24161 0.840179 53.0401
41.640965 -22.451174 50.410225
39.516579 -17.873442 53.967842
35.37645 -33.847786 57.226341
5.252472 -21.100067 55.282795
33.64135 -28.413731 58.253033
35.226326 -16.247938 66.435127
30.206509 -40.440693 59.697235
27.981262 -23.43712 57.826187
25.02 -11.704932 62.898701
11.438889 -40.319496 61.93866
4.791304 -32.147285 59.485119
25.682825 -33.92572 65.978363
17.631994 -6.359311 67.614136
21.960598 -30.167353 63.809135
19.343922 -26.626793 59.405628
21.374899 -23.407269 67.800446
17.234005 -16.289993 69.918922
14.85901 -49.148933 69.254288
6.227814 -18.354338 70.754463
18.929073 -38.944508 69.16613
2.909679 -32.967747 68.759964
11.879761 -40.230011 73.920036
11.980082 -27.802372 70.830711
13.820519 -32.955467 71.578514
45.954781 -38.485523 -19.473143
47.644878 -52.955318 -12.195735
55.690407 -55.357227 1.949332
46.280624 -58.651997 13.106099
45.32053 -67.118782 20.574427
42.672359 -78.927475 21.929148
42.386745 -76.633118 29.981169
29.171137 -67.009338 33.897179
34.010757 -68.288986 36.924339
54.548725 -24.119358 41.40464
50.167805 -33.579483 46.390869
43.746445 -38.093391 43.587013
31.077986 -62.012955 44.426979
15.720084 -71.593231 49.304836
45.079933 -28.095211 41.756069
36.74704 -41.172264 44.639034
27.459013 -62.104008 49.92342
31.366245 -55.815533 47.647614
20.456509 -66.110939 53.962955
38.113251 -33.577915 45.708027
33.604557 -47.65527 51.251007
11.043062 -67.416428 55.40107
35.479298 -40.000923 53.508644
6.571688 -51.75145 54.55114
27.032127 -54.811024 58.134514
9.012292 -61.257187 56.282104
32.735645 -48.39695 61.2024
19.490149 -59.429695 61.803642
13.511973 -59.17173 61.377407
7.704722 -52.417561 62.913231
23.195713 -48.452599 64.649582
39.206215 -3.431469 48.742516
29.529121 2.90717 54.788258
29.902777 -8.72238 51.974575
23.398983 -0.702345 58.653076
44.621643 7.746406 26.186527
50.814991 6.150214 30.408699
56.578922 -46.435524 7.884855
51.91729 -54.380806 10.286361
51.119785 -41.745354 13.344395
58.635456 -41.566566 21.080242
61.651382 -34.562229 22.815479
51.280453 -31.945032 26.029222
57.891148 -22.24921 22.681604
57.751549 -42.552185 30.380871
58.379292 -29.071079 32.877415
60.773647 -36.108696 33.356533
60.582756 -20.141123 33.095901
59.56353 -29.703369 43.023258
47.198055 2.81532 40.172802
38.480816 4.668114 -20.395079
39.687302 6.971601 -8.642324
32.003414 27.238749 1.87989
39.571201 -9.567213 -8.383931
39.632023 5.36136 1.75128
37.276989 23.216436 8.8257
35.075684 5.732093 12.122498
43.088406 14.271564 4.25176
53.232433 16.496614 9.462892
51.058926 4.006956 3.127839
51.966263 11.130479 12.957462
55.698547 8.266756 18.668047
31.927588 40.718796 27.506607
3.249345 18.772848 27.62413
9.851376 23.56526 32.979828
4.839392 9.375157 37.209724
2.581182 -9.395842 35.870129
8.238824 -25.774195 41.581635
8.141822 11.851576 44.923664
11.188251 -35.633053 43.653797
12.923537 -23.420795 43.984055
11.535727 -43.994865 51.900246
12.111323 -33.340733 49.2589
5.871654 11.352359 59.538818
5.896746 -2.462632 63.75354
14.105966 3.979759 67.918648
19.858057 13.549323 -21.931501
13.701989 26.099499 -24.524855
11.155226 21.060402 -16.390663
9.944188 40.447517 -20.433249
22.165869 28.935104 -15.602658
4.119826 16.938385 -20.170052
3.124395 46.937206 -23.731453
14.068849 56.72583 -19.41765
4.953055 62.678288 -9.706551
41.748028 0.104895 -43.240688
33.076241 14.649858 -40.119984
26.265123 -5.324252 -35.237251
40.608715 -9.701838 -32.047455
22.220995 6.466769 -37.726021
52.098324 -21.110271 -30.153887
31.874985 10.359623 -29.296049
37.542831 -32.514877 -23.578009
44.911423 18.179794 -27.346228
21.728886 -18.935545 -27.261305
46.633556 7.83476 -15.416389
54.489666 -49.072166 33.385746
55.470051 -40.407738 41.144505
40.270515 -69.433167 40.732727
49.174938 -44.174885 45.789776
44.162285 -57.95713 45.514774
46.31205 -47.75346 45.53437
36.363281 -59.961033 43.961563
40.160744 -47.126972 43.059006
36.651676 -50.529655 43.860157
58.205872 -32.957985 -21.605118
58.954113 -44.881363 -9.037498
30.695528 20.075676 -7.962214
23.32992 43.162064 -14.663983
26.483747 56.493591 -13.3205
41.460907 50.965256 -5.967542
29.187124 56.339287 -2.295113
18.75985 64.321938 -2.340296
45.919891 38.439289 4.788767
39.003986 49.617199 7.859631
27.920937 53.268833 8.160198
45.247974 30.45319 17.348625
50.429512 18.698622 21.344995
40.420048 43.236053 16.958673
30.602892 49.732006 17.613045
24.302301 53.188248 22.803564
41.706528 17.129196 26.478052
45.0597 30.007929 27.248055
39.566326 11.356064 33.576576
37.469166 29.582903 36.92395
42.834785 19.890663 36.994766
41.348831 11.554503 40.976189
38.176147 19.327328 47.620468
39.753307 7.129716 51.130768
30.648193 13.298982 52.42992
24.177942 10.405867 52.96307
22.578247 8.082131 62.02869
14.863049 15.032935 61.596153
13.392243 -68.64817 37.745552
7.126922 -67.615105 49.331432
6.735446 -36.842014 26.372826
5.943611 -23.454321 28.559038
4.615499 -0.482328 30.972061
4.694993 -12.943153 30.356873
10.449668 34.289814 24.736761
5.479218 36.504578 44.326645
6.000323 23.400553 48.388977
52.600281 -48.882881 15.017731
51.733761 -53.900269 18.902519
52.797962 -46.255325 22.162432
48.416698 -60.706966 21.989038
51.209816 -55.494495 28.748377
46.160072 -69.055428 30.80179
48.27924 -62.275005 33.902042
51.297947 -54.240757 41.374615
50.911087 7.439831 -33.690163
57.075871 -10.679352 -25.379854
52.268269 6.984075 -17.581322
58.330608 -8.072523 -15.348924
62.937817 -27.16304 -15.00019
54.520119 -4.012711 -11.280656
61.751804 -26.992554 -5.527422
48.792843 -19.591337 -9.680886
48.381832 -29.125053 -3.366286
60.506931 -39.223419 1.456698
49.69191 -37.83733 4.506331
28.549648 19.423752 -19.113132
34.868362 39.782364 -9.979965
38.550159 27.427225 -16.857603
48.062981 33.302086 -11.62343
51.475327 31.292387 -1.289809
53.31617 25.081205 10.529202
4.221943 26.524204 -13.488682
6.769259 45.77969 -12.349206
8.961935 53.98848 -0.005775
6.521261 41.404808 -1.188788
7.344615 64.931877 4.871728
7.377632 55.366829 13.262997
9.286963 43.293232 10.520774
16.4643 63.309818 14.833645
4.993494 28.78912 17.125584
6.827585 57.206703 29.363401
6.206252 45.628681 29.712418
16.511618 52.492348 31.514542
25.364571 38.505157 35.019524
10.250618 47.712112 43.315327
20.597185 38.070229 41.884327
28.06945 26.412346 42.414314
13.916222 35.112606 51.872314
22.843103 22.893797 51.686806
9.753614 25.715366 58.763065
9.567558 -51.18576 6.850536
5.542461 -46.783062 13.97091
15.947288 -55.220272 19.589136
6.189164 -51.944382 20.276224
3.381306 -42.740284 29.01252
4.086402 -62.996456 27.999426
10.138312 -49.321125 30.725292
4.487095 -33.867569 34.304649
3.103 -20.916603 36.340096
5.383777 -67.217476 38.277729
9.498036 -54.091244 37.29689
9.273129 -41.897041 38.477245
7.665445 -47.557465 44.677212
6.178749 -59.882454 46.917076
