x y z
-23.732277 49.139275 -12.770419
-33.776775 13.291747 -11.166644
-33.488113 21.554567 -1.90004
-8.882856 -70.574188 37.968815
-9.349601 -73.243919 44.835506
-5.182445 -66.576141 47.992989
-4.810021 -34.379257 26.729073
-2.460122 10.982738 28.281376
-3.528679 -24.002983 28.671207
-2.501084 -1.234603 31.430826
-3.1572 -13.875125 30.324215
-5.472897 24.858885 45.980133
-6.377874 10.824121 52.299774
-50.443836 2.292936 -33.388546
-55.395168 -17.076584 -25.689678
-60.282669 -26.101385 -17.214828
-51.994209 4.91783 -16.639467
-50.547668 -3.002626 -19.652531
-59.244591 -9.248933 -15.935121
-61.671345 -26.585014 -8.777039
-52.862511 -5.706521 -10.399493
-51.002254 -15.888926 -9.85211
-60.966648 -38.115585 -3.402074
-50.263771 -24.704691 -5.188406
-57.853485 -15.39834 -3.716062
-50.652538 -36.448841 0.67449
-58.21217 -51.53228 3.561762
-61.069359 -27.930725 3.064639
-51.427647 -45.145428 6.379026
-46.269024 -58.923817 16.143681
-49.635822 -52.57962 15.990598
-57.827705 -48.224396 16.400038
-44.884666 -64.879295 22.079647
-47.089947 -57.854877 23.627584
-52.345001 -54.248425 22.974266
-43.981129 -69.658524 32.123264
-56.334526 -50.563725 29.145025
-46.379486 -62.139641 31.801365
-49.848118 -56.931541 32.407009
-35.990742 -72.714363 43.066833
-43.963367 -63.874477 43.691895
-47.363258 -56.786888 44.037682
-35.592785 21.081264 -16.720503
-33.409058 35.990604 -10.068951
-37.872158 48.838284 -12.240351
-5.883761 53.63203 -9.690879
-6.192648 33.744015 -11.27421
-47.065098 32.179245 -9.683607
-29.1159 55.658844 0.005864
-42.783051 27.477001 1.634151
-49.784416 33.937687 0.659004
-10.223788 67.103706 4.057107
-7.693435 55.731361 7.271314
-6.022865 45.676388 5.770912
-51.1838 23.821842 8.753864
-19.917948 62.655975 10.033364
-4.195143 36.016479 13.518987
-5.570149 58.10162 20.76149
-8.429596 47.166752 20.095728
-23.04805 53.294662 19.383577
-3.127346 26.362585 21.841501
-15.589548 58.339733 22.699142
-8.666745 34.919098 22.918484
-22.676876 46.999271 26.728113
-5.3142 52.97504 36.514896
-5.488011 39.685806 35.448593
-15.159247 48.79517 35.982464
-21.842058 38.926697 35.005733
-30.367771 28.283354 41.555714
-37.987129 22.521162 41.643742
-41.016293 11.278428 40.815323
-24.770437 28.105478 39.62804
-11.363911 40.186008 48.059639
-4.00117 35.173058 50.106853
-39.914101 4.366822 47.083157
-36.954308 12.646282 51.392139
-19.279701 30.050022 46.391712
-29.202087 17.599787 50.162342
-22.035854 17.441984 48.493504
-11.241472 23.179726 58.60199
-4.360389 13.848361 59.577839
-10.878416 8.206286 65.861313
-8.898473 -52.786091 6.249926
-5.112559 -47.545628 12.610433
-10.610703 -57.617897 13.696397
-4.281131 -50.75238 17.506809
-4.895452 -43.004711 23.100067
-3.802779 -61.245903 20.235533
-10.543758 -64.92218 24.064764
-4.715043 -50.681248 26.082823
-2.349648 -40.701313 28.411707
-12.038322 -66.767601 29.43088
-4.932813 -59.739506 29.45075
-2.162308 -32.845238 29.482534
-3.561827 -66.940926 30.022058
-10.867885 -48.47184 31.735451
-4.875041 -37.682072 34.329441
-2.307783 -27.65008 36.271904
-1.782728 -15.375962 37.323307
-5.723341 -57.813114 36.973492
-7.983095 -42.340054 38.370335
-3.871229 -66.286865 40.148804
-4.438463 -24.347504 41.137653
-4.370317 -33.128468 42.317547
-9.729428 -49.43924 41.660305
-6.115202 -42.849495 44.625084
-5.641538 -57.604416 45.070122
-5.858165 -49.378796 49.670506
-5.954646 -57.454273 51.000271
-18.227146 -29.237749 -18.463736
33.104725 -34.492924 -23.443485
34.29121 -25.257673 -21.26852
36.245693 -50.866886 -18.177952
28.679649 -47.105213 -12.136451
31.959814 -35.91827 -12.56867
43.022221 -61.783337 -13.458694
33.63451 -67.583771 -14.192069
28.323006 -65.307129 -9.326434
20.343992 -33.528118 -15.197971
33.905533 -77.800865 -12.763722
22.998875 -77.12159 -9.18306
25.175402 -58.361481 -7.046418
22.713285 -44.874157 -9.502573
42.229454 -73.830185 -10.93199
15.600523 -73.267952 -7.120059
19.608753 -86.158745 -8.138421
10.854893 -82.602211 -9.629397
32.335056 -87.498619 -11.753315
15.618198 -35.057095 -10.07188
14.430756 -47.825653 -6.125107
13.052038 -59.323914 -2.58775
8.764607 -72.325592 0.719483
16.43755 -93.605263 -10.864772
44.722599 -78.747475 -5.182769
5.945277 -89.303543 -9.679491
24.886324 -96.622276 -9.105418
14.425899 -54.654842 2.43988
34.689354 -88.128365 -2.545708
20.133507 -45.202404 -3.538166
3.437718 -79.853287 0.5381
43.916794 -65.83828 4.233325
10.709992 -64.515831 6.550744
41.756847 -80.718033 2.71097
12.923483 -43.922161 0.548234
16.950207 -91.559418 0.422303
48.4758 -72.507591 7.481564
12.585502 -85.591972 2.452041
25.447496 -97.111237 4.203437
16.105492 -100.329453 3.26636
15.687778 -76.953819 6.882992
27.434795 -58.937027 4.649054
18.185102 -70.46637 10.458573
31.661951 -86.781693 7.691125
5.449336 -85.788483 8.619047
19.042845 -96.028419 13.042678
22.850782 -59.226036 11.454698
45.452282 -66.570824 15.207456
7.16705 -73.32695 14.486438
41.914852 -76.880112 13.126646
8.105938 -92.230568 14.680079
18.699213 -64.56308 16.213087
28.511839 -87.750748 18.397881
6.192665 -80.667915 22.593571
34.29604 -80.823547 17.650723
16.867369 -90.218964 23.946194
11.509642 -70.078049 22.511532
8.85078 -84.880791 31.644978
20.601227 -62.764168 25.758884
36.005814 -76.548096 28.516216
32.501007 -73.88118 22.037355
15.602897 -76.924263 31.614275
28.149422 -79.865959 26.453911
18.323181 -67.669952 32.986374
22.974421 -83.92025 37.018887
19.61167 -76.924728 39.283882
26.150213 -72.981842 41.815495
19.008062 -73.75547 46.645126
53.590862 1.57635 -2.778252
59.079372 -5.062294 -6.62877
48.22044 -4.287843 -7.331769
57.049141 -16.33131 -3.441494
52.977131 -27.55011 1.066296
64.878273 -18.320047 1.204728
57.032761 -12.831017 4.45579
43.846828 -17.834337 0.406977
63.2286 -27.864288 4.065093
54.433922 -34.145164 6.559181
37.458794 -8.006246 9.761195
42.061745 -20.8162 9.730291
35.468163 -19.640648 8.800286
50.848 -22.779078 9.554058
40.83395 1.576366 13.933849
61.131638 -26.179432 11.441114
36.763107 -9.375638 17.183132
61.785156 -36.606636 12.910542
35.589043 -19.397388 19.034891
44.281147 -11.776071 18.54187
42.16296 -31.474234 14.797959
50.94088 -9.197274 13.749601
40.986565 -25.809885 20.219227
57.99844 -1.369196 11.461161
49.299412 -21.2861 18.741711
49.134155 -30.627138 25.687622
59.516846 -13.138327 15.685748
59.699402 -1.460193 18.298342
65.447975 -7.570192 24.978781
60.181282 2.363545 28.101862
54.997681 -7.429551 24.487818
60.414661 -8.812366 36.22982
50.512535 -6.746383 36.121376
50.665596 -11.378721 34.837479
55.185284 -16.28117 41.140892
5.573872 -3.037123 41.428776
8.016632 -13.270279 41.2001
48.252228 -14.199228 47.223606
51.297829 -20.307432 47.933376
12.512989 -16.630785 42.561893
39.152466 -16.05615 36.666557
9.348701 -7.775012 45.650803
44.862473 -9.817628 47.907406
46.401382 -27.48155 53.09034
45.329464 -21.128311 57.299366
7.595914 1.06707 51.796581
10.626654 -24.553234 46.614159
39.421417 -20.746809 45.261444
7.743002 -12.704961 50.523392
39.516579 -17.873442 53.967842
32.670219 -36.553875 53.257927
37.778347 -33.187263 58.000286
9.171413 -33.176285 51.188358
30.961857 -40.507835 59.267891
34.086437 -28.122519 56.975159
37.498367 -13.99337 64.546364
5.297374 -19.886955 56.618519
29.998264 -33.760708 62.886963
29.339527 -23.265364 58.226063
25.94058 -12.012336 62.811619
11.218374 -40.345261 63.025326
28.189159 -18.293213 69.879608
25.490858 -40.377769 61.938705
5.027289 -30.445543 60.37188
22.236401 -30.07366 62.308468
16.653227 -7.188539 68.269508
20.222742 -24.992779 63.555328
22.394697 -34.391399 68.068863
17.234005 -16.289993 69.918922
19.707401 -42.534756 67.748901
6.227814 -18.354338 70.754463
11.73918 -40.495975 72.867203
2.909679 -32.967747 68.759964
14.083282 -33.079182 70.022835
11.980082 -27.802372 70.830711
13.927044 -34.705112 76.146713
46.624207 -35.241913 -20.76046
48.542561 -44.520233 -16.287863
47.52887 -56.536304 -10.200642
55.237232 -55.83886 -8.197525
46.364231 -64.370506 -3.608959
58.149292 -52.80238 -0.794592
52.069489 -58.992222 1.411218
54.66061 -54.434708 5.483089
45.953045 -60.713135 9.72036
50.00481 -55.678486 12.386283
46.999344 -59.537563 18.179752
42.352993 -79.160812 23.855795
57.583771 -16.341408 33.302673
34.866272 -70.375031 36.103134
29.902918 -66.837219 32.666225
54.71838 -24.878593 42.388325
48.663136 -35.063461 45.9328
31.386404 -63.482994 41.974903
43.016811 -39.700676 43.281567
25.606573 -64.802589 45.49876
50.499702 -22.374823 40.197601
44.362759 -28.855429 41.98312
37.550381 -40.413406 43.881634
15.55157 -70.285744 51.883343
28.424465 -60.849171 50.483833
33.863621 -47.325451 46.185341
30.129953 -53.242298 49.268414
37.413921 -33.860264 47.073452
21.097307 -65.458969 54.320137
36.205536 -40.716061 52.464352
9.466663 -66.615677 54.190296
6.587258 -51.656769 53.583485
33.999535 -48.196014 55.375511
27.032127 -54.811024 58.134514
11.863058 -64.254608 58.394199
8.649949 -59.404659 56.669678
18.511297 -60.260681 61.67815
12.969366 -57.71862 61.434315
7.704722 -52.417561 62.913231
27.531946 -46.919209 64.177475
20.062914 -52.763107 63.85955
13.847187 -50.642963 68.426537
42.718609 -1.784187 48.202293
33.06348 -1.853755 51.028172
26.829128 2.018214 53.915443
36.587162 -6.297718 54.827244
25.73505 -7.724517 52.533352
22.977966 -2.062119 60.588902
58.684769 8.655379 21.919199
43.4347 9.941133 25.863642
46.918018 5.906147 29.382671
52.485409 3.691408 34.509373
54.22068 -47.326225 11.101133
51.685856 -41.251923 13.534437
54.895393 -43.386993 19.743484
60.873775 -33.451637 21.755592
60.102131 -40.390068 20.988041
55.969738 -23.492088 22.23456
57.671494 -43.04364 26.970625
61.236202 -37.065788 29.923147
56.945473 -30.843164 31.26609
61.25177 -16.022448 25.414549
61.558411 -23.224222 32.405182
56.405155 -42.085979 36.327457
60.146084 -31.198687 41.04464
49.974915 2.625066 43.115685
37.994713 4.413393 -14.731166
40.174282 -5.373127 -12.471976
40.844315 10.42662 -4.002033
33.304218 28.700233 3.14576
38.942093 -10.939244 -1.885256
41.085575 2.424384 3.246553
32.405766 19.078974 9.117349
40.992676 23.235556 7.355823
34.704781 6.237301 11.654647
43.088406 14.271564 4.25176
49.057842 8.851868 0.495183
47.735462 -0.446503 7.684946
55.898464 3.088542 5.233154
52.83913 11.550046 9.518531
52.6731 7.949826 17.059855
45.564709 39.939781 2.47685
28.519156 44.519245 26.503813
8.721196 22.26643 31.623013
3.102635 6.311233 34.775452
2.423354 -6.766855 34.401188
6.984465 -25.337561 41.933475
9.768994 9.364681 41.542076
9.452686 -34.801003 43.642384
14.289966 -25.795944 39.534878
6.928548 12.614812 49.900906
11.501309 -42.153919 48.937817
14.855908 -33.651653 45.7006
6.129311 11.548232 57.782875
13.654548 -39.328548 52.845737
10.096972 -46.146008 57.803551
5.896746 -2.462632 63.75354
14.105966 3.979759 67.918648
10.476678 -7.917585 69.801262
19.858057 13.549323 -21.931501
13.701989 26.099499 -24.524855
13.376938 14.132634 -16.103424
10.431731 28.477072 -19.411215
22.165869 28.935104 -15.602658
9.289363 50.221371 -22.300896
4.431897 16.317457 -21.413834
2.802191 37.34008 -23.661057
3.864771 19.554708 -13.050659
9.390094 63.559021 -12.489995
30.18335 3.89818 -43.941353
32.98772 12.625416 -39.897602
50.264526 -6.331227 -39.331852
42.268669 -10.228352 -33.563873
31.621746 -7.365264 -36.247692
18.711582 -5.143501 -32.044319
23.885361 5.557596 -29.80488
51.225307 -22.52154 -28.817667
42.551804 -23.295738 -22.83828
31.874985 10.359623 -29.296049
41.873711 19.881323 -29.799122
22.626982 -16.17885 -29.933899
39.644016 9.026399 -22.911022
21.916767 -25.3717 -23.091682
46.633556 7.83476 -15.416389
54.299068 -49.270096 35.51495
41.156002 -73.080894 36.780651
51.800259 -52.536095 41.804642
54.744244 -36.834351 45.729126
49.821342 -45.104324 45.382175
45.985733 -55.586216 45.948704
36.795368 -64.739937 42.912949
45.406311 -47.567444 45.334309
38.789833 -56.080616 44.659168
39.108738 -47.705837 43.051544
33.225578 -57.02039 45.718975
58.115105 -31.330006 -22.160849
57.300289 -46.505859 -18.520203
59.40202 -43.208961 -9.331376
30.20092 17.987717 -11.613997
31.476702 22.376152 -5.060192
22.200464 43.036606 -15.460313
24.782288 56.240391 -13.797946
40.163147 52.195385 -9.22564
29.187124 56.339287 -2.295113
19.238358 63.158089 -3.212044
40.990696 50.084827 -0.792689
25.241779 55.886963 4.358444
39.549648 48.440086 7.545182
32.519299 53.858551 7.891514
42.980373 38.796696 10.062101
53.57917 19.606665 12.764776
46.978397 30.43709 15.865988
26.134516 54.702412 12.948806
48.958279 17.626904 22.433519
39.6996 44.466404 16.968695
31.748447 49.178032 18.204826
44.4375 31.560282 22.367281
24.302301 53.188248 22.803564
41.174099 17.068026 27.134026
37.288654 38.581421 27.213575
44.960175 24.797068 31.058786
39.566326 11.356064 33.576576
39.288948 28.889929 36.002808
30.974035 36.535828 33.617455
42.40519 4.774647 36.831814
41.70145 16.566742 39.495758
36.474957 22.67668 45.968082
40.784565 6.43126 46.566422
38.532482 11.408399 52.633514
30.648193 13.298982 52.42992
23.94594 9.584286 54.075241
22.028795 8.792967 62.616711
12.275769 -65.668823 32.779285
12.40846 -70.29026 40.965118
5.843794 -67.293716 43.911827
8.82444 -69.943344 49.725605
6.855306 -62.579453 51.315025
6.356328 -30.901236 27.652084
4.185798 -1.826426 31.259808
5.331728 -19.598835 29.095753
8.800182 34.611462 22.389589
7.771731 33.598381 32.39183
6.002992 25.360296 47.590611
52.351055 -52.335285 16.773447
51.365276 -47.12112 18.849092
51.739685 -50.859356 23.619951
46.293537 -69.55175 24.391998
50.736256 -57.274208 23.289457
54.075607 -47.099609 26.340479
47.821117 -64.412048 30.806965
52.199406 -54.074219 31.85652
49.945942 -58.915493 36.785973
44.561363 -63.71376 41.659443
51.715717 8.023658 -32.21508
57.075871 -10.679352 -25.379854
51.293877 13.830587 -19.402529
58.330608 -8.072523 -15.348924
62.937817 -27.16304 -15.00019
53.000507 1.757092 -15.181437
61.086617 -21.205738 -8.160174
49.665657 -10.977899 -12.534
62.503201 -32.530418 -3.27231
48.296177 -22.987106 -7.194806
54.002522 -32.39315 -2.696728
59.517887 -44.066547 4.410073
51.004795 -38.010262 3.442934
28.549648 19.423752 -19.113132
34.868362 39.782364 -9.979965
38.550159 27.427225 -16.857603
48.4496 34.692562 -11.60321
50.590416 30.384018 -1.712101
53.345081 27.669695 8.277973
5.229227 37.943836 -14.702366
6.36245 55.710995 -8.681167
3.971458 29.349192 -9.708779
9.19906 50.593365 -2.215607
7.668169 65.962204 3.539005
6.521261 41.404808 -1.188788
17.205475 64.496864 12.058584
7.30159 56.580772 12.242847
9.286963 43.293232 10.520774
4.993494 28.78912 17.125584
15.229597 59.5467 22.721161
8.417924 43.854073 22.555437
4.019376 16.294767 25.461462
5.837294 54.46027 31.409412
16.995268 49.285847 34.926361
23.456102 40.221786 35.898304
5.948314 41.282135 37.974213
10.575366 45.268639 45.48336
27.811333 27.759306 41.439411
20.514196 35.719666 43.583374
11.130782 32.610241 54.81781
24.261572 20.34099 47.271877
21.870886 22.88204 55.545631
11.252081 17.701981 62.125038
10.705479 -47.775887 4.041748
10.987453 -54.197742 11.544333
6.33659 -46.322742 12.997035
16.395502 -56.612114 21.089876
5.162833 -51.24931 15.81313
5.941295 -42.687408 23.119352
4.418541 -56.626389 21.065237
8.235207 -64.613724 25.760391
4.69081 -48.258949 27.954575
3.376789 -38.560379 30.400785
5.569028 -57.132046 29.136244
10.736181 -52.260635 34.084648
9.82408 -42.002899 35.153236
3.555189 -26.790852 35.520088
4.927056 -33.743114 35.523525
2.858899 -15.952562 36.378117
4.957031 -61.841511 36.136162
11.240046 -49.701633 39.908985
6.455426 -58.222168 45.614601
6.898087 -47.753761 46.618256
7.806005 -41.531357 40.983986
