x y z
-41.020985 -37.155197 14.857096
-36.395622 -27.000921 19.749638
-49.052483 -16.236958 15.321756
-58.681618 -4.441221 10.504693
-60.324104 -16.192028 17.806984
-48.663284 -26.517185 18.365101
-56.923717 -5.474382 17.987406
-58.216084 -20.90727 22.094727
-63.834759 -11.16369 24.801071
-55.057686 -10.050036 26.682678
-60.601585 -12.200608 32.900078
-52.634613 -6.440372 32.085155
-54.693924 -18.557419 38.753254
-49.571938 -14.835835 37.752357
-41.581554 -15.003276 37.932991
-51.415321 -5.852976 46.810619
-8.702667 -8.173499 42.013729
-49.684361 -25.14747 45.330921
-48.428818 -17.104717 48.917061
-36.420788 -20.301317 39.256405
-40.496273 -13.22003 49.144264
-48.771957 -25.144798 53.82605
-41.166245 -33.292133 48.873974
-7.503093 -11.830756 48.364578
-40.269398 -22.49184 48.112785
-40.520851 -11.006473 58.052387
-37.232708 -19.72864 53.224918
-40.508217 -35.101147 58.346027
-32.66869 -42.295124 55.713703
-4.495062 -22.854141 52.682964
-37.246815 -29.164909 55.572868
-4.929472 -8.338698 59.943684
-9.950472 -39.190926 56.155792
-29.986845 -45.903042 61.217926
-34.625797 -18.985903 66.019875
-28.914003 -37.627922 61.399521
-27.684198 -24.932764 58.528324
-29.759138 -31.560568 62.9851
-26.102825 -13.514496 64.126198
-4.60028 -17.201632 64.001709
-4.537818 -29.949106 59.78043
-9.658556 -41.730545 67.3993
-20.147461 -25.352217 63.170082
-20.237106 -42.401978 63.28936
-15.908624 -7.561309 68.35463
-19.901154 -31.817583 62.679005
-20.727249 -35.268562 69.645958
-18.340675 -14.87328 68.38768
-6.906095 -18.296865 72.63353
-3.076631 -34.766113 69.698936
-14.351041 -37.727058 73.771492
-12.329369 -27.451454 69.692505
-12.309557 -33.798302 70.417564
-44.093369 -43.992222 -17.240549
-49.14423 -54.556412 -13.554535
-42.665394 -69.694725 -5.198943
-53.80423 -59.924694 -5.246314
-45.448437 -66.181519 1.506652
-53.875668 -61.38739 4.175738
-45.616451 -66.066124 9.228824
-43.820858 -64.72348 15.290063
-36.82428 -81.093216 31.994263
-27.408346 -70.238525 29.770266
-29.473171 -73.90271 38.239086
-22.715315 -71.106972 36.518532
-51.749329 -26.095137 37.837917
-54.066952 -31.748526 41.89444
-26.325148 -65.245026 42.432953
-47.410927 -29.741734 39.949383
-45.29422 -38.646049 43.567707
-37.265327 -43.086258 42.097939
-42.424511 -33.459641 41.902241
-31.767178 -49.991978 42.788761
-16.024805 -69.296143 51.394714
-37.975071 -39.340279 45.410168
-23.139463 -64.263466 50.144253
-27.430336 -57.91573 51.07729
-34.475254 -46.749573 49.958927
-30.984495 -52.079502 53.547474
-36.360348 -40.533897 51.516876
-18.683853 -63.108574 58.887627
-26.031788 -57.260231 58.612541
-12.028532 -62.587753 59.159588
-10.763645 -55.37492 62.952465
-22.042006 -53.72147 63.746742
-16.246704 -48.03751 67.93087
-39.638916 -4.441101 48.700523
-32.987381 1.009076 55.362896
-25.884993 8.127441 53.336861
-31.505127 -9.19994 53.750862
-24.80604 -4.740956 51.999027
-20.861977 6.463443 58.269592
-20.756208 -6.605878 60.863834
-42.646015 5.05464 26.92005
-55.590553 5.728479 30.887707
-47.071133 0.166904 36.394848
-47.54707 -38.49633 23.265547
-55.329235 -44.020473 23.258198
-54.3638 -39.081062 27.490038
-56.330017 -31.176207 23.470821
-57.718483 -43.771965 30.596275
-59.072247 -23.848818 30.56909
-59.551033 -35.467686 33.872261
-50.989067 -55.967743 9.571945
-39.190662 1.440701 -5.275139
-34.5382 29.804123 0.534296
-38.089336 -14.990062 -4.037448
-30.581591 20.646719 10.731075
-37.060661 0.607846 7.034814
-41.585079 18.194542 5.806404
-38.868465 1.743907 12.308873
-46.481434 11.321415 0.286607
-50.474586 -1.320661 5.146564
-51.20533 8.078607 10.269648
-53.7402 6.337948 20.865011
-30.573198 43.80125 24.751167
-27.907114 37.281506 33.23975
-7.015931 14.08249 33.738644
-2.336938 -7.22643 39.142593
-6.736879 2.858607 39.831364
-8.413744 -17.978874 39.669849
-10.735709 -34.537636 41.762272
-6.247021 12.787091 44.011951
-12.854836 -24.81008 41.650017
-6.747385 0.425567 50.017948
-12.030052 -44.553341 50.559978
-12.211672 -34.144691 47.647724
-5.645713 -52.282921 55.205936
-5.329303 1.739235 59.130707
-8.596424 -48.480839 59.899464
-16.972269 2.374374 66.899246
-9.69927 -5.713035 68.079353
-12.837784 17.895447 -19.067562
-21.354433 13.188332 -22.353239
-11.209602 35.939869 -24.812263
-23.004711 28.558001 -15.167025
-3.904922 20.773182 -23.527609
-3.323815 44.969997 -24.165903
-17.308096 48.624935 -17.249411
-4.856111 25.107901 -13.132979
-16.432833 60.816608 -7.560781
-31.757074 -2.076375 -44.515629
-48.606655 -12.956372 -37.119774
-31.491299 11.570429 -39.471134
-31.047319 -9.874466 -32.213623
-39.74654 -13.16854 -28.560585
-18.978315 -4.250715 -33.289795
-46.62281 -28.526089 -23.733555
-28.335436 7.236583 -29.430378
-20.086287 -16.817978 -28.325102
-45.473476 16.85343 -26.394665
-33.909248 -23.719738 -22.996914
-53.915173 -38.263206 -23.917303
-40.385654 5.380649 -21.975494
-45.855984 1.656472 -13.471259
-57.160282 -43.613846 37.611805
-51.818741 -49.690384 41.499912
-31.66692 -66.42395 43.734386
-54.80508 -38.922958 44.028126
-41.490696 -53.385044 46.362926
-36.028614 -58.621338 43.700024
-45.78643 -44.652554 46.339676
-38.018776 -48.215305 41.655434
-29.707354 -58.279442 46.025337
-57.019524 -48.583263 -12.747898
-28.298624 50.973984 -12.335791
-40.321777 50.322708 -6.484442
-42.612179 42.569042 2.397452
-36.452824 50.040325 11.24764
-43.690681 34.524456 11.16685
-27.284643 51.295856 12.71503
-51.885086 13.997334 13.90158
-39.171844 39.548241 17.027578
-46.552948 22.408537 20.267506
-46.286144 9.958134 22.004683
-42.407494 27.149481 24.923353
-39.047356 35.831646 26.967358
-39.620102 17.139193 27.505207
-42.872334 20.653202 34.938339
-35.832119 30.689348 34.504044
-39.385616 8.74867 35.014111
-33.776775 13.291747 -11.166644
-29.023191 21.721689 -6.12778
-33.751507 21.336237 -0.746992
-9.402672 -72.982727 42.699165
-8.190007 -67.603691 53.623905
-6.915259 -60.280964 53.42804
-2.560091 12.519798 27.507616
-8.127687 27.397392 26.22406
-2.961493 -24.962584 28.86607
-2.501084 -1.234603 31.430826
-2.242769 -13.531569 31.023975
-5.973883 29.300367 35.50169
-5.254537 24.277899 47.365036
-49.707153 -1.039651 -33.138
-57.16135 -23.682852 -24.226645
-60.291649 -18.462006 -19.302408
-49.723831 1.935959 -20.472548
-57.537888 -39.349003 -16.301083
-58.387428 -13.849949 -12.864878
-62.513252 -29.299042 -8.740844
-52.097824 -8.206408 -10.382951
-60.392754 -46.376587 -6.496868
-49.892654 -26.697081 -5.21915
-59.27066 -37.737148 -2.510273
-57.596394 -16.57011 -3.493787
-50.90366 -36.948853 1.493112
-58.882935 -51.259232 2.835475
-61.069359 -27.930725 3.064639
-51.482689 -44.403576 6.619354
-49.558628 -51.586193 13.220229
-57.234562 -49.101501 16.926308
-43.243797 -72.509644 23.851549
-45.488358 -61.191502 20.126617
-50.755486 -54.799763 22.354673
-44.198456 -68.814232 32.292156
-56.334526 -50.563725 29.145025
-47.219212 -60.267406 31.253637
-51.404175 -55.406147 32.234249
-36.319477 -73.562866 41.827782
-42.621014 -64.894203 44.454929
-47.363258 -56.786888 44.037682
-26.659231 15.559612 -16.463263
-33.563477 37.215729 -10.073401
-38.888992 22.469143 -15.284309
-42.84182 37.2402 -15.592524
-5.710761 56.224663 -8.200296
-6.057365 39.918736 -7.002715
-4.205289 27.190191 -7.32273
-47.684235 33.21875 -8.44482
-28.627266 54.950424 1.100848
-16.494823 65.633003 3.142989
-48.758316 27.987564 1.456501
-6.40129 45.875637 7.120647
-7.031203 56.402023 10.119728
-51.615749 22.493046 10.930997
-19.695185 61.462364 14.375981
-3.783369 31.551905 18.55941
-8.36401 40.828663 18.338013
-6.962496 61.752346 20.893385
-6.998376 48.351852 23.436621
-22.069637 49.667469 24.489344
-14.067064 53.31171 31.584873
-4.358565 46.707561 37.910542
-21.587027 40.509979 34.459782
-30.367771 28.283354 41.555714
-38.727207 18.848345 44.025623
-40.934032 9.273306 43.059505
-24.770437 28.105478 39.62804
-9.357447 39.28297 50.403416
-40.327969 3.510635 47.32465
-18.90333 31.703226 45.589191
-36.910019 11.274658 52.239601
-29.202087 17.599787 50.162342
-21.511875 18.397749 48.914108
-8.945583 23.822725 59.324909
-4.606502 8.467499 61.410336
-15.904743 15.612263 61.63892
-8.900725 5.813065 68.044327
-8.898473 -52.786091 6.249926
-15.903502 -58.227509 15.118993
-5.290264 -46.951458 14.943676
-5.867434 -57.133453 11.997297
-7.63885 -61.248917 18.123453
-15.845824 -62.815289 22.363899
-5.317688 -52.302822 20.201225
-5.331245 -38.459972 25.551916
-5.557199 -66.41246 24.762751
-8.043736 -55.348877 28.64353
-10.66355 -67.757629 31.802494
-3.518915 -40.964291 32.344357
-2.158885 -31.509726 30.116367
-3.779677 -63.143375 36.510532
-1.827641 -17.954262 37.104809
-2.837779 -30.476988 39.144402
-11.444681 -49.452843 37.695862
-5.981641 -40.202408 40.304451
-4.54528 -67.133423 44.75491
-6.022231 -56.53791 45.893562
-6.945985 -47.877209 45.324814
-19.048468 -26.250401 -21.269621
33.255951 -37.989868 -22.019939
40.389641 -50.007828 -19.641455
33.931332 -32.78825 -15.490824
32.554123 -55.82774 -15.661034
43.799438 -57.102943 -13.194138
36.602577 -64.692993 -15.17241
29.818293 -53.82761 -9.001512
21.433395 -32.587631 -16.611538
26.902693 -73.900276 -7.8417
35.437363 -77.249435 -13.010765
44.479816 -67.312035 -9.148887
26.087339 -47.019604 -7.340224
20.273773 -69.944145 -7.0035
20.897764 -86.182892 -8.239956
18.947149 -62.131851 -7.111642
37.213528 -84.408661 -12.193271
16.214666 -36.526299 -10.945904
12.086368 -81.631355 -10.31332
14.044415 -53.81205 -4.503479
9.591049 -72.626122 -0.562297
45.886166 -75.282082 -3.942314
27.043974 -94.969391 -8.524907
4.248121 -86.818893 -6.712958
16.874636 -41.016659 -5.001907
15.40987 -95.398804 -8.244969
38.704067 -85.32254 -2.742695
9.156939 -58.608212 3.704903
20.723173 -51.193153 -0.633452
4.187898 -72.42804 7.523477
44.20554 -64.586868 5.787033
14.973443 -64.009384 4.865409
48.243126 -72.893211 6.215545
12.036111 -44.074047 1.114833
26.56353 -95.753136 4.088751
33.278214 -85.834274 3.476619
14.949743 -99.573715 3.706455
14.364589 -91.644875 4.098529
27.468296 -55.51313 4.56861
41.016167 -78.119881 6.949374
12.62748 -84.479683 8.473866
14.813577 -72.530052 13.522465
45.742142 -65.851479 13.576016
21.699354 -61.785706 7.622755
22.980616 -94.787231 13.477882
32.522518 -85.82679 10.43484
7.120298 -91.044563 15.381755
16.904995 -92.323715 16.203503
42.958309 -77.111404 16.274561
12.725091 -67.069206 19.22718
28.495455 -86.259018 18.836218
6.226248 -79.522308 24.495647
22.239244 -60.40361 21.854946
17.994808 -72.566116 24.698582
10.330214 -86.277702 31.651752
19.112274 -86.564247 27.300308
35.713692 -77.516136 24.109982
28.646046 -78.725586 27.718613
17.410801 -77.893799 34.858654
31.905514 -70.923111 25.168213
22.269278 -83.659584 38.469673
18.926649 -74.232994 44.744381
25.519363 -73.144524 43.290237
53.764984 3.133188 -3.423175
60.159882 -5.769904 -5.645373
46.958721 -10.411626 -4.214466
64.375389 -12.535149 -0.74037
59.298908 -21.366951 -0.403177
54.217018 -16.1017 5.606658
65.823029 -20.320919 6.550216
40.491337 -20.327509 -0.013067
37.936413 -7.585391 8.833549
61.082375 -32.952065 7.106843
34.823067 -21.158695 8.634114
40.046608 -3.505602 16.303772
59.378738 -27.970808 12.962466
41.277172 -29.582924 13.524704
60.20591 -38.06097 14.285173
35.589043 -19.397388 19.034891
43.561981 -11.134347 18.629436
51.53875 -10.802175 15.043705
41.514317 -30.723749 20.768002
49.921581 -22.00066 18.8741
61.067314 -2.924346 12.010883
61.377678 -13.376155 16.430336
59.632816 0.568532 23.077003
64.864716 -6.317621 25.452612
53.816841 -7.466601 24.79343
58.720608 -12.014716 36.482929
57.672974 -1.487137 35.257797
51.61628 -11.176455 36.273178
47.475372 -8.068214 34.511059
53.300602 -18.420242 43.076382
53.911095 -3.431569 45.0439
9.913196 -13.857363 41.196487
49.321339 -13.606296 48.655006
40.160343 -16.80888 36.977871
43.477497 -27.12933 43.821915
43.156193 -10.622462 46.857914
8.302597 -3.523302 48.917534
46.401382 -27.48155 53.09034
39.757145 -21.624512 46.241371
7.172177 -12.961435 51.42313
42.671791 -24.522282 58.896534
40.357704 -16.710541 55.084267
31.035898 -35.813255 54.947319
30.452993 -41.058632 60.691158
32.74395 -28.163002 56.489178
34.019733 -33.334759 63.697609
10.561288 -38.936047 58.210014
32.597 -22.4589 63.383312
26.893595 -12.240881 62.808128
6.02541 -23.089941 58.931911
23.506533 -29.609463 62.532085
22.968773 -34.619427 66.971542
23.327265 -42.129421 64.473701
8.794136 -9.633689 70.025383
15.697783 -8.048 68.864372
20.222742 -24.992779 63.555328
12.018251 -40.97617 68.576233
18.162243 -15.63382 69.447372
2.987478 -31.224829 68.424141
18.217136 -41.010983 70.923714
9.569047 -17.240515 72.736206
13.086135 -26.870029 70.941406
13.820519 -32.955467 71.578514
6.652199 -36.893791 74.138725
46.421082 -39.870262 -18.176468
51.524471 -46.749054 -17.789288
53.727047 -54.957935 -11.260919
48.425789 -61.314922 -1.032343
56.826492 -54.832413 -2.770169
54.040028 -56.363995 4.144447
46.595524 -58.855804 11.138056
46.999344 -59.537563 18.179752
45.422359 -68.123894 21.227112
41.911968 -79.242531 25.822046
35.815205 -73.992226 34.243065
57.421738 -17.641918 34.387402
28.489613 -67.270973 35.240238
32.219582 -65.833817 38.1124
54.71838 -24.878593 42.388325
12.510863 -71.891296 46.10091
46.672211 -29.357538 42.619003
37.063496 -41.170048 43.921841
30.801943 -60.57325 46.853767
25.067657 -63.765263 49.90733
17.075741 -69.280449 52.404312
33.863621 -47.325451 46.185341
30.882774 -54.913307 48.171757
37.760021 -33.717777 46.360191
36.205536 -40.716061 52.464352
6.587258 -51.656769 53.583485
33.920418 -48.071884 54.329182
11.568224 -66.884003 56.233231
27.260689 -54.498283 57.229782
9.012292 -61.257187 56.282104
19.453213 -61.995152 59.96011
32.701344 -47.359993 61.910793
13.511973 -59.17173 61.377407
7.437801 -52.378319 62.041824
22.65423 -50.296967 64.144501
12.857203 -51.169483 68.201447
42.223896 -2.518074 48.551441
33.173782 0.639268 54.059734
25.23782 5.707242 53.778072
34.960564 -7.376671 55.706532
25.494509 -4.793019 52.573601
22.301809 -3.315126 62.651352
44.621643 7.746406 26.186527
52.566631 6.743689 30.430168
53.784477 -48.533909 12.32915
51.119785 -41.745354 13.344395
51.68491 -54.409374 11.206044
55.299534 -43.529976 20.67292
62.242626 -35.920204 22.61964
52.182911 -32.343487 25.627369
58.229836 -42.350479 27.546776
57.795334 -24.166752 24.740213
59.918911 -32.425907 33.665134
60.185955 -15.260095 27.763706
61.606979 -23.33334 36.300003
58.513844 -32.927357 43.502895
47.419224 2.614722 39.219112
38.789387 3.022721 -14.688752
42.455112 -5.620809 -13.491132
40.844315 10.42662 -4.002033
38.111629 -9.789299 -3.254806
39.298275 4.225819 3.373166
35.637424 25.617096 8.017385
35.075684 5.732093 12.122498
43.088406 14.271564 4.25176
53.275005 15.691773 9.415223
51.058926 4.006956 3.127839
56.774345 -0.679664 9.947835
51.443604 10.928749 14.587659
57.456646 8.489112 17.827759
46.6026 38.869801 2.571619
29.016115 42.199696 29.636711
6.208031 20.530146 31.895391
2.942386 -14.614463 37.307178
4.605325 0.243469 39.855797
9.773826 10.910708 40.76619
10.879979 -29.642136 41.044884
13.082067 -41.848934 49.479286
6.732377 11.146666 54.019753
10.928134 -29.229198 47.370674
10.146761 -46.131645 58.752697
5.547271 -1.155672 63.712997
15.10471 5.059785 66.887711
20.961639 13.021217 -21.348068
14.792212 24.826256 -24.256111
11.836444 18.097198 -15.228583
11.762266 39.009338 -20.484266
23.178125 33.246124 -13.860719
16.835726 50.15472 -18.036762
3.445235 24.067074 -22.713129
6.103635 53.531921 -22.001451
18.848293 61.358761 -13.120863
4.167694 26.789673 -12.279928
6.18422 65.284058 -8.140152
35.753132 2.4035 -43.692322
35.897591 12.428294 -40.43362
42.268669 -10.228352 -33.563873
30.912973 -6.417635 -37.091526
54.031502 -11.576934 -34.532021
19.474316 -1.327485 -31.85956
23.885361 5.557596 -29.80488
51.80088 -24.089417 -27.866634
42.870033 -25.01758 -22.504818
37.263351 -19.387497 -27.585917
32.255772 13.500024 -30.62606
21.401617 -13.695088 -30.645226
46.618504 15.14469 -26.674326
21.316628 -23.299068 -23.866135
44.642639 9.89779 -18.770464
55.728664 -42.081913 38.103004
49.330879 -56.514874 42.781834
39.847816 -68.399918 41.660172
50.492832 -45.948963 44.734428
50.928349 -36.021492 47.063435
46.024979 -49.375256 45.702118
43.186909 -57.677498 45.638412
43.724766 -39.913208 43.660244
34.753159 -63.228413 42.836376
39.778812 -48.729301 43.557632
36.826965 -56.303753 44.413666
58.205872 -32.957985 -21.605118
59.206566 -42.146587 -15.293236
60.167145 -45.637951 -6.630559
60.001522 -48.360546 2.357877
32.276009 18.805208 -7.716647
31.957449 27.524948 -0.537403
28.111769 51.289867 -12.953354
40.826946 51.977093 -6.829039
28.417282 57.337456 -4.296553
18.137384 65.211555 -1.289971
40.284058 49.677521 3.267518
27.920937 53.268833 8.160198
52.991985 23.169909 11.057042
50.463955 30.326605 13.626086
42.980373 38.796696 10.062101
39.753407 44.992447 14.929811
50.680004 19.824116 20.959263
43.927029 30.416073 20.61046
31.01988 48.869827 18.794296
24.828672 53.215839 21.814575
42.393536 17.203621 25.873632
36.935909 39.622505 26.238073
45.040554 28.711338 28.904234
40.259068 15.555248 30.493452
40.053177 8.625154 34.585064
37.469166 29.582903 36.92395
41.897865 17.613161 38.980164
40.784565 6.43126 46.566422
39.413761 14.626242 49.678932
30.648193 13.298982 52.42992
24.574358 16.997936 48.724743
22.883999 8.934732 60.882317
14.601988 -68.437775 36.848392
6.316853 -60.097584 48.852184
8.273554 -67.831871 51.437931
4.532238 3.911546 30.108589
5.212155 -24.422859 28.533566
3.947379 -5.922768 31.433657
8.438177 33.090809 23.667799
8.031464 28.402531 35.007328
5.871919 26.777433 48.268345
52.14201 -52.311565 17.773422
51.457695 -47.966061 20.332132
50.654057 -57.320442 22.227091
51.573715 -53.625965 26.436008
48.637226 -63.319397 25.491657
54.118641 -48.26767 28.58489
44.600613 -72.030319 30.970339
50.186485 -58.763889 31.793674
53.079109 -52.697155 37.128426
46.584999 -64.085785 36.917515
51.86554 4.317037 -33.45937
59.567123 -12.526785 -22.766687
53.561588 2.886502 -23.483763
59.299156 -10.804474 -13.424005
63.121635 -30.074377 -13.845103
52.538265 0.381624 -15.316968
61.611046 -25.611246 -6.170115
49.683628 -12.887021 -10.751298
48.360237 -24.361301 -6.484238
61.153286 -35.354378 -1.260207
48.734493 -34.633358 3.584239
58.039684 -44.676949 5.928017
28.549648 19.423752 -19.113132
34.868362 39.782364 -9.979965
40.325974 27.70013 -15.608268
49.364796 33.460186 -8.770359
51.354782 28.953295 2.649844
5.918841 41.234676 -13.760784
7.947026 52.596832 -5.243903
6.055158 37.967064 -5.560154
8.723643 44.158192 3.682456
7.30159 56.580772 12.242847
5.497299 38.903164 14.775721
15.433421 63.022079 16.019651
4.350505 19.350695 23.503395
7.923166 43.667084 24.021355
6.615444 55.618004 32.337826
18.799726 49.061932 33.889019
5.632599 42.651463 38.945129
26.434254 36.015461 35.9673
11.571442 43.830353 46.055332
27.525152 25.561754 42.688736
20.514196 35.719666 43.583374
12.744317 32.600739 54.011452
22.541662 22.988197 53.664261
11.252081 17.701981 62.125038
10.373999 -48.964752 4.911069
5.589296 -47.16811 12.747524
12.642333 -54.556587 15.547524
5.666697 -52.546173 18.755178
6.865692 -41.485664 24.007687
6.61683 -63.511086 24.031366
16.999201 -63.013981 28.792145
7.948807 -49.995239 28.38446
3.292377 -37.37804 28.93495
4.396437 -63.642509 33.547031
3.736559 -27.934361 36.39072
8.589084 -39.628662 36.486134
11.726976 -51.211193 35.746796
6.824031 -57.512398 41.789032
6.188323 -68.411636 42.94828
7.968904 -48.749153 44.926094
7.186275 -40.694035 42.903267
